"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","x_ref","y_ref","yaw_ref","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
4.29806,2.71507,1.21703,452.649,0.160201,0.473345,0.165898,3.99991,3.9734,1.56415,0.492299,0.223085,452.658,4.30153,2.72469,1.22045,452.668,0.184427,0.492997,0.156913
4.30153,2.72469,1.22045,452.668,0.184427,0.492997,0.156913,3.99991,3.9734,1.56415,0.488473,0.220508,452.681,4.30523,2.73481,1.22325,452.691,0.184959,0.515069,0.137656
4.30523,2.73481,1.22325,452.691,0.184959,0.515069,0.137656,3.99991,3.9734,1.56415,0.48445,0.218392,452.698,4.3089,2.74524,1.22583,452.709,0.182247,0.525247,0.120484
4.3089,2.74524,1.22583,452.709,0.182247,0.525247,0.120484,3.99991,3.9734,1.56415,0.480303,0.216451,452.72,4.31261,2.75543,1.22804,452.73,0.179028,0.503956,0.116421
4.31261,2.75543,1.22804,452.73,0.179028,0.503956,0.116421,3.99991,3.9734,1.56415,0.476251,0.214786,452.739,4.316,2.76551,1.23011,452.749,0.164521,0.506435,0.0915597
4.316,2.76551,1.23011,452.749,0.164521,0.506435,0.0915597,3.99991,3.9734,1.56415,0.472245,0.213227,452.76,4.31924,2.7757,1.23199,452.77,0.162889,0.512925,0.104435
4.31924,2.7757,1.23199,452.77,0.162889,0.512925,0.104435,3.99991,3.9734,1.56415,0.468197,0.211804,452.776,4.32267,2.78603,1.23409,452.786,0.179508,0.518641,0.104983
4.32267,2.78603,1.23409,452.786,0.179508,0.518641,0.104983,3.99991,3.9734,1.56415,0.464093,0.210226,452.802,4.32638,2.79636,1.2362,452.812,0.188385,0.513835,0.106822
4.32638,2.79636,1.2362,452.812,0.188385,0.513835,0.106822,3.99991,3.9734,1.56415,0.459986,0.208634,452.817,4.33003,2.80658,1.23824,452.828,0.177005,0.509109,0.0979713
4.33003,2.80658,1.23824,452.828,0.177005,0.509109,0.0979713,3.99949,4.06407,1.58682,0.51151,0.222523,452.844,4.33343,2.81676,1.24037,452.854,0.159652,0.5055,0.128047
4.33343,2.81676,1.24037,452.854,0.159652,0.5055,0.128047,3.99949,4.06407,1.58682,0.507573,0.220916,452.859,4.33642,2.82686,1.24275,452.87,0.147317,0.511337,0.106541
4.33642,2.82686,1.24275,452.87,0.147317,0.511337,0.106541,3.99949,4.06407,1.58682,0.503656,0.219121,452.882,4.33952,2.83701,1.24485,452.893,0.161306,0.511264,0.130607
4.33952,2.83701,1.24485,452.893,0.161306,0.511264,0.130607,3.99949,4.06407,1.58682,0.499723,0.217533,452.9,4.34293,2.84738,1.24769,452.911,0.177458,0.526102,0.140651
4.34293,2.84738,1.24769,452.911,0.177458,0.526102,0.140651,3.99949,4.06407,1.58682,0.49571,0.215392,452.921,4.34649,2.85807,1.25027,452.931,0.177096,0.540296,0.118429
4.34649,2.85807,1.25027,452.931,0.177096,0.540296,0.118429,3.99949,4.06407,1.58682,0.491576,0.213452,452.939,4.35,2.86891,1.25267,452.953,0.175038,0.542719,0.120196
4.35,2.86891,1.25267,452.953,0.175038,0.542719,0.120196,3.99949,4.06407,1.58682,0.487377,0.211641,452.962,4.35341,2.87967,1.25525,452.972,0.159065,0.530441,0.135624
4.35341,2.87967,1.25525,452.972,0.159065,0.530441,0.135624,3.99949,4.06407,1.58682,0.48321,0.209699,452.98,4.35646,2.89029,1.25786,452.99,0.147614,0.531098,0.127571
4.35646,2.89029,1.25786,452.99,0.147614,0.531098,0.127571,3.99949,4.06407,1.58682,0.479094,0.207728,453,4.35946,2.9009,1.26055,453.011,0.159877,0.530247,0.138813
4.35946,2.9009,1.26055,453.011,0.159877,0.530247,0.138813,3.99949,4.06407,1.58682,0.474978,0.205695,453.018,4.36297,2.91115,1.26277,453.031,0.181358,0.501724,0.0937796
4.36297,2.91115,1.26277,453.031,0.181358,0.501724,0.0937796,3.99701,4.15471,1.60948,0.527943,0.219452,453.04,4.36645,2.92127,1.26419,453.05,0.166942,0.508844,0.0480629
4.36645,2.92127,1.26419,453.05,0.166942,0.508844,0.0480629,3.99701,4.15471,1.60948,0.524144,0.218378,453.056,4.36967,2.93161,1.26492,453.066,0.155506,0.5296,0.0386228
4.36967,2.93161,1.26492,453.066,0.155506,0.5296,0.0386228,3.99701,4.15471,1.60948,0.520241,0.21783,453.078,4.37268,2.94243,1.26648,453.088,0.147084,0.543793,0.0912217
4.37268,2.94243,1.26648,453.088,0.147084,0.543793,0.0912217,3.99701,4.15471,1.60948,0.51614,0.216656,453.097,4.37572,2.95326,1.26827,453.108,0.155926,0.541564,0.107008
4.37572,2.95326,1.26827,453.108,0.155926,0.541564,0.107008,3.99701,4.15471,1.60948,0.512036,0.215307,453.121,4.379,2.96414,1.27094,453.132,0.171759,0.548437,0.145061
4.379,2.96414,1.27094,453.132,0.171759,0.548437,0.145061,3.99701,4.15471,1.60948,0.507923,0.213289,453.138,4.38247,2.97523,1.27347,453.148,0.169904,0.561669,0.0980364
4.38247,2.97523,1.27347,453.148,0.169904,0.561669,0.0980364,3.99701,4.15471,1.60948,0.503739,0.211386,453.161,4.38584,2.98636,1.27508,453.171,0.169966,0.544132,0.075928
4.38584,2.98636,1.27508,453.171,0.169966,0.544132,0.075928,3.99701,4.15471,1.60948,0.499535,0.21017,453.178,4.38913,2.99728,1.2766,453.188,0.159561,0.547754,0.0754945
4.38913,2.99728,1.2766,453.188,0.159561,0.547754,0.0754945,3.99701,4.15471,1.60948,0.49541,0.209028,453.201,4.39363,3.01373,1.27967,453.215,0.152162,0.551333,0.112483
4.39363,3.01373,1.27967,453.215,0.152162,0.551333,0.112483,3.99701,4.15471,1.60948,0.489166,0.20671,453.222,4.39518,3.01925,1.2808,453.232,0.159453,0.551704,0.113184
4.39518,3.01925,1.2808,453.232,0.159453,0.551704,0.113184,3.99247,4.24527,1.63215,0.545457,0.221284,453.245,4.40017,3.03574,1.28386,453.255,0.166619,0.54986,0.103562
4.40017,3.03574,1.28386,453.255,0.166619,0.54986,0.103562,3.99247,4.24527,1.63215,0.539393,0.21898,453.261,4.40182,3.04128,1.28486,453.271,0.164316,0.558264,0.099078
4.40182,3.04128,1.28486,453.271,0.164316,0.558264,0.099078,3.99247,4.24527,1.63215,0.537354,0.21822,453.28,4.40505,3.05264,1.28682,453.29,0.159775,0.575812,0.100636
4.40505,3.05264,1.28682,453.29,0.159775,0.575812,0.100636,3.99247,4.24527,1.63215,0.533157,0.216746,453.298,4.40822,3.06413,1.28897,453.309,0.157703,0.556462,0.110815
4.40822,3.06413,1.28897,453.309,0.157703,0.556462,0.110815,3.99247,4.24527,1.63215,0.528902,0.215127,453.319,4.41128,3.07531,1.29111,453.334,0.149225,0.560524,0.103392
4.41128,3.07531,1.29111,453.334,0.149225,0.560524,0.103392,3.99247,4.24527,1.63215,0.524765,0.213514,453.348,4.41566,3.09226,1.29437,453.358,0.147951,0.574498,0.121601
4.41566,3.09226,1.29437,453.358,0.147951,0.574498,0.121601,3.99247,4.24527,1.63215,0.518463,0.21105,453.366,4.41875,3.10392,1.29674,453.376,0.160131,0.587662,0.105585
4.41875,3.10392,1.29674,453.376,0.160131,0.587662,0.105585,3.99247,4.24527,1.63215,0.514138,0.209266,453.383,4.42037,3.1098,1.29764,453.394,0.163937,0.586767,0.0810764
4.42037,3.1098,1.29764,453.394,0.163937,0.586767,0.0810764,3.99247,4.24527,1.63215,0.511964,0.208591,453.404,4.42523,3.12713,1.30033,453.421,0.146472,0.563593,0.107974
4.42523,3.12713,1.30033,453.421,0.146472,0.563593,0.107974,3.99247,4.24527,1.63215,0.505556,0.206562,453.426,4.42803,3.13837,1.30245,453.437,0.134949,0.56167,0.105078
4.42803,3.13837,1.30245,453.437,0.134949,0.56167,0.105078,3.98589,4.3357,1.65482,0.561359,0.220385,453.447,4.43075,3.14955,1.30459,453.458,0.141808,0.56003,0.117158
4.43075,3.14955,1.30459,453.458,0.141808,0.56003,0.117158,3.98589,4.3357,1.65482,0.557283,0.218777,453.462,4.43224,3.15521,1.30581,453.473,0.155023,0.573147,0.123919
4.43224,3.15521,1.30581,453.473,0.155023,0.573147,0.123919,3.98589,4.3357,1.65482,0.555232,0.217852,453.483,4.43715,3.17295,1.30938,453.499,0.16394,0.602411,0.10965
4.43715,3.17295,1.30938,453.499,0.16394,0.602411,0.10965,3.98589,4.3357,1.65482,0.548832,0.215163,453.507,4.44032,3.18508,1.31152,453.517,0.151934,0.606897,0.115324
4.44032,3.18508,1.31152,453.517,0.151934,0.606897,0.115324,3.98589,4.3357,1.65482,0.544436,0.213548,453.526,4.44315,3.19711,1.31394,453.536,0.136896,0.601382,0.124809
4.44315,3.19711,1.31394,453.536,0.136896,0.601382,0.124809,3.98589,4.3357,1.65482,0.540037,0.211725,453.544,4.4445,3.20313,1.31524,453.554,0.134601,0.602084,0.136591
4.44589,3.20915,1.31667,453.555,0.142506,0.60302,0.146374,3.98589,4.3357,1.65482,0.535626,0.209663,453.566,4.44899,3.22116,1.31941,453.577,0.171151,0.57787,0.104873
4.44899,3.22116,1.31941,453.577,0.171151,0.57787,0.104873,3.98589,4.3357,1.65482,0.531269,0.207599,453.588,4.45228,3.23277,1.32134,453.599,0.156364,0.582155,0.0767054
4.45228,3.23277,1.32134,453.599,0.156364,0.582155,0.0767054,3.98589,4.3357,1.65482,0.52709,0.206145,453.604,4.45524,3.24445,1.32249,453.617,0.141375,0.586001,0.0517053
4.45524,3.24445,1.32249,453.617,0.141375,0.586001,0.0517053,3.98589,4.3357,1.65482,0.522848,0.20528,453.626,4.4578,3.25616,1.3241,453.636,0.121306,0.585308,0.0982964
4.4578,3.25616,1.3241,453.636,0.121306,0.585308,0.0982964,3.97725,4.42597,1.67749,0.580174,0.219492,453.643,4.45905,3.26201,1.32513,453.653,0.129874,0.584712,0.10654
4.45905,3.26201,1.32513,453.653,0.129874,0.584712,0.10654,3.97725,4.42597,1.67749,0.578064,0.218714,453.662,4.46359,3.27989,1.32885,453.676,0.163519,0.612921,0.119962
4.46359,3.27989,1.32885,453.676,0.163519,0.612921,0.119962,3.97725,4.42597,1.67749,0.571726,0.215907,453.685,4.46674,3.29233,1.33104,453.695,0.149681,0.62897,0.105377
4.46674,3.29233,1.33104,453.695,0.149681,0.62897,0.105377,3.97725,4.42597,1.67749,0.567312,0.21426,453.704,4.46821,3.29863,1.33207,453.715,0.149927,0.624921,0.0903504
4.4697,3.30485,1.33303,453.715,0.146356,0.622752,0.100662,3.97725,4.42597,1.67749,0.562843,0.212759,453.726,4.47246,3.3173,1.33546,453.736,0.130269,0.621376,0.140207
4.47246,3.3173,1.33546,453.736,0.130269,0.621376,0.140207,3.97725,4.42597,1.67749,0.55837,0.210924,453.743,4.47374,3.32351,1.33693,453.753,0.127417,0.622404,0.150359
4.47374,3.32351,1.33693,453.753,0.127417,0.622404,0.150359,3.97725,4.42597,1.67749,0.556124,0.20982,453.759,4.47639,3.33598,1.33993,453.77,0.140645,0.624064,0.148636
4.47639,3.33598,1.33993,453.77,0.140645,0.624064,0.148636,3.97725,4.42597,1.67749,0.551629,0.207554,453.782,4.47934,3.34851,1.34254,453.792,0.150906,0.628813,0.110371
4.47934,3.34851,1.34254,453.792,0.150906,0.628813,0.110371,3.97725,4.42597,1.67749,0.547151,0.205591,453.798,4.48231,3.36108,1.34461,453.809,0.144797,0.62716,0.101715
4.48231,3.36108,1.34461,453.809,0.144797,0.62716,0.101715,3.97725,4.42597,1.67749,0.542664,0.204028,453.816,4.48511,3.37358,1.34671,453.826,0.135939,0.623805,0.110837
4.48511,3.37358,1.34671,453.826,0.135939,0.623805,0.110837,3.96658,4.51601,1.70016,0.601489,0.217869,453.836,4.4876,3.38566,1.34907,453.846,0.119581,0.593611,0.115459
4.4876,3.38566,1.34907,453.846,0.119581,0.593611,0.115459,3.96658,4.51601,1.70016,0.597216,0.216091,453.853,4.48877,3.39162,1.35019,453.863,0.115643,0.598909,0.109919
4.48877,3.39162,1.35019,453.863,0.115643,0.598909,0.109919,3.96658,4.51601,1.70016,0.595096,0.215246,453.876,4.49216,3.40995,1.35353,453.889,0.117896,0.626811,0.126136
4.49216,3.40995,1.35353,453.889,0.117896,0.626811,0.126136,3.96658,4.51601,1.70016,0.588536,0.212728,453.896,4.49482,3.42284,1.35616,453.907,0.144061,0.657825,0.128973
4.49482,3.42284,1.35616,453.907,0.144061,0.657825,0.128973,3.96658,4.51601,1.70016,0.583976,0.210744,453.917,4.49774,3.4361,1.35802,453.927,0.146531,0.663345,0.0759232
4.49774,3.4361,1.35802,453.927,0.146531,0.663345,0.0759232,3.96658,4.51601,1.70016,0.579314,0.20934,453.937,4.50033,3.44917,1.3599,453.947,0.121153,0.648043,0.102612
4.50033,3.44917,1.3599,453.947,0.121153,0.648043,0.102612,3.96658,4.51601,1.70016,0.574671,0.207922,453.959,4.50266,3.46208,1.36212,453.969,0.11348,0.644803,0.120786
4.50266,3.46208,1.36212,453.969,0.11348,0.644803,0.120786,3.96658,4.51601,1.70016,0.570041,0.206254,453.976,4.50503,3.47501,1.36489,453.986,0.129285,0.648964,0.14639
4.50503,3.47501,1.36489,453.986,0.129285,0.648964,0.14639,3.96658,4.51601,1.70016,0.565413,0.204165,454,4.5078,3.48808,1.36741,454.01,0.141373,0.656968,0.101837
4.5078,3.48808,1.36741,454.01,0.141373,0.656968,0.101837,3.96658,4.51601,1.70016,0.560799,0.202262,454.012,4.5092,3.49464,1.36836,454.022,0.139514,0.656006,0.0933421
4.5092,3.49464,1.36836,454.022,0.139514,0.656006,0.0933421,3.95386,4.60579,1.72283,0.623511,0.216972,454.033,4.51185,3.50761,1.3705,454.044,0.119477,0.637249,0.12085
4.51185,3.50761,1.3705,454.044,0.119477,0.637249,0.12085,3.95386,4.60579,1.72283,0.619014,0.215361,454.062,4.51519,3.52685,1.37415,454.072,0.107956,0.651116,0.123756
4.51519,3.52685,1.37415,454.072,0.107956,0.651116,0.123756,3.95386,4.60579,1.72283,0.612222,0.212607,454.076,4.51763,3.54002,1.3766,454.086,0.137306,0.657737,0.110684
4.51763,3.54002,1.3766,454.086,0.137306,0.657737,0.110684,3.95386,4.60579,1.72283,0.607605,0.210763,454.095,4.52031,3.55335,1.37886,454.105,0.12817,0.674608,0.105609
4.52031,3.55335,1.37886,454.105,0.12817,0.674608,0.105609,3.95386,4.60579,1.72283,0.602974,0.209054,454.12,4.52272,3.56696,1.38087,454.131,0.115863,0.684652,0.102297
4.52272,3.56696,1.38087,454.131,0.115863,0.684652,0.102297,3.95386,4.60579,1.72283,0.598182,0.207543,454.139,4.52482,3.5805,1.38335,454.149,0.103274,0.676261,0.1288
4.52482,3.5805,1.38335,454.149,0.103274,0.676261,0.1288,3.95386,4.60579,1.72283,0.593349,0.205671,454.158,4.52809,3.60076,1.38797,454.176,0.122026,0.675239,0.168788
4.52809,3.60076,1.38797,454.176,0.122026,0.675239,0.168788,3.95386,4.60579,1.72283,0.586147,0.202188,454.181,4.52935,3.60752,1.38956,454.191,0.127273,0.677775,0.147459
4.52935,3.60752,1.38956,454.191,0.127273,0.677775,0.147459,3.95386,4.60579,1.72283,0.583776,0.200992,454.199,4.53192,3.62092,1.39176,454.209,0.127362,0.660287,0.0857041
4.53192,3.62092,1.39176,454.209,0.127362,0.660287,0.0857041,3.95386,4.60579,1.72283,0.579097,0.19933,454.219,4.5343,3.63413,1.39332,454.23,0.112066,0.660845,0.0769622
4.5343,3.63413,1.39332,454.23,0.112066,0.660845,0.0769622,3.93911,4.69525,1.7455,0.641367,0.213581,454.239,4.53633,3.64726,1.39527,454.249,0.100479,0.657227,0.103534
4.53633,3.64726,1.39527,454.249,0.100479,0.657227,0.103534,3.93911,4.69525,1.7455,0.636763,0.212109,454.257,4.53848,3.66063,1.39757,454.268,0.115344,0.682062,0.121249
4.53848,3.66063,1.39757,454.268,0.115344,0.682062,0.121249,3.93911,4.69525,1.7455,0.632093,0.210378,454.276,4.54094,3.67453,1.40003,454.286,0.127037,0.703594,0.119441
4.54094,3.67453,1.40003,454.286,0.127037,0.703594,0.119441,3.93911,4.69525,1.7455,0.627294,0.208523,454.3,4.54341,3.68869,1.40225,454.312,0.119645,0.7116,0.107922
4.54341,3.68869,1.40225,454.312,0.119645,0.7116,0.107922,3.93911,4.69525,1.7455,0.622395,0.206847,454.318,4.54574,3.70273,1.40435,454.328,0.104916,0.68833,0.107048
4.54574,3.70273,1.40435,454.328,0.104916,0.68833,0.107048,3.93911,4.69525,1.7455,0.61751,0.205267,454.336,4.54772,3.7165,1.4064,454.346,0.0946587,0.688773,0.101679
4.54772,3.7165,1.4064,454.346,0.0946587,0.688773,0.101679,3.93911,4.69525,1.7455,0.612647,0.203718,454.358,4.54957,3.7303,1.40861,454.368,0.0958667,0.693068,0.120299
4.54957,3.7303,1.40861,454.368,0.0958667,0.693068,0.120299,3.93911,4.69525,1.7455,0.607738,0.202052,454.375,4.55172,3.74429,1.41117,454.386,0.117606,0.704848,0.128659
4.55172,3.74429,1.41117,454.386,0.117606,0.704848,0.128659,3.93911,4.69525,1.7455,0.602829,0.200123,454.395,4.55411,3.75843,1.41323,454.405,0.117863,0.70461,0.0853751
4.55411,3.75843,1.41323,454.405,0.117863,0.70461,0.0853751,3.93911,4.69525,1.7455,0.597922,0.198566,454.417,4.55621,3.77234,1.41522,454.428,0.0934334,0.687263,0.105524
4.55621,3.77234,1.41522,454.428,0.0934334,0.687263,0.105524,3.92234,4.78436,1.76817,0.661858,0.212499,454.435,4.55801,3.78594,1.41733,454.445,0.0872689,0.677574,0.113116
4.55801,3.78594,1.41733,454.445,0.0872689,0.677574,0.113116,3.92234,4.78436,1.76817,0.657098,0.210906,454.458,4.5598,3.79967,1.41995,454.468,0.0965662,0.700413,0.144274
4.5598,3.79967,1.41995,454.468,0.0965662,0.700413,0.144274,3.92234,4.78436,1.76817,0.652282,0.20893,454.478,4.56193,3.81404,1.42269,454.488,0.110739,0.731692,0.127015
4.56193,3.81404,1.42269,454.488,0.110739,0.731692,0.127015,3.92234,4.78436,1.76817,0.647311,0.206866,454.499,4.56415,3.8288,1.42509,454.509,0.109212,0.740402,0.120533
4.56415,3.8288,1.42509,454.509,0.109212,0.740402,0.120533,3.92234,4.78436,1.76817,0.642215,0.205057,454.512,4.56513,3.83612,1.42646,454.522,0.0935963,0.729895,0.135156
4.56513,3.83612,1.42646,454.522,0.0935963,0.729895,0.135156,3.92234,4.78436,1.76817,0.639656,0.204023,454.536,4.56772,3.85791,1.43045,454.546,0.0871095,0.721507,0.130511
4.56772,3.85791,1.43045,454.546,0.0871095,0.721507,0.130511,3.92234,4.78436,1.76817,0.631948,0.201013,454.557,4.5696,3.87243,1.43328,454.567,0.100357,0.72972,0.144348
4.5696,3.87243,1.43328,454.567,0.100357,0.72972,0.144348,3.92234,4.78436,1.76817,0.626854,0.198882,454.578,4.57165,3.88707,1.43598,454.588,0.101826,0.73279,0.128877
4.57165,3.88707,1.43598,454.588,0.101826,0.73279,0.128877,3.92234,4.78436,1.76817,0.621759,0.196847,454.6,4.57356,3.90165,1.43849,454.61,0.0874888,0.722112,0.135524
4.57356,3.90165,1.43849,454.61,0.0874888,0.722112,0.135524,3.92234,4.78436,1.76817,0.616648,0.19495,454.617,4.57521,3.91601,1.44128,454.629,0.0789242,0.714905,0.14595
4.57521,3.91601,1.44128,454.629,0.0789242,0.714905,0.14595,3.90356,4.87307,1.79083,0.682328,0.208276,454.64,4.57684,3.93029,1.44418,454.651,0.085128,0.71474,0.141747
4.57684,3.93029,1.44418,454.651,0.085128,0.71474,0.141747,3.90356,4.87307,1.79083,0.677338,0.206088,454.66,4.57873,3.94454,1.44637,454.67,0.0939035,0.717778,0.0989664
4.57873,3.94454,1.44637,454.67,0.0939035,0.717778,0.0989664,3.90356,4.87307,1.79083,0.672434,0.204438,454.678,4.58046,3.9591,1.44825,454.688,0.0797729,0.737259,0.0924197
4.58046,3.9591,1.44825,454.688,0.0797729,0.737259,0.0924197,3.90356,4.87307,1.79083,0.667364,0.20302,454.696,4.58175,3.97384,1.45049,454.706,0.0574325,0.739235,0.10849
4.58175,3.97384,1.45049,454.706,0.0574325,0.739235,0.10849,3.90356,4.87307,1.79083,0.662095,0.20133,454.717,4.58296,3.98869,1.45282,454.729,0.0698205,0.746064,0.131501
4.58296,3.98869,1.45282,454.729,0.0698205,0.746064,0.131501,3.90356,4.87307,1.79083,0.656757,0.199575,454.739,4.58469,4.00373,1.45571,454.749,0.098672,0.756813,0.144013
4.58469,4.00373,1.45571,454.749,0.098672,0.756813,0.144013,3.90356,4.87307,1.79083,0.651503,0.197394,454.756,4.58667,4.01876,1.45777,454.767,0.0961154,0.743082,0.0683965
4.58667,4.01876,1.45777,454.767,0.0961154,0.743082,0.0683965,3.90356,4.87307,1.79083,0.646331,0.195841,454.782,4.58838,4.03357,1.45885,454.792,0.0744308,0.737063,0.0581705
4.58838,4.03357,1.45885,454.792,0.0744308,0.737063,0.0581705,3.90356,4.87307,1.79083,0.641158,0.195029,454.799,4.58977,4.0483,1.46025,454.809,0.0666507,0.736801,0.0841943
4.58977,4.0483,1.46025,454.809,0.0666507,0.736801,0.0841943,3.90356,4.87307,1.79083,0.635923,0.193973,454.818,4.59122,4.0631,1.46227,454.828,0.0788037,0.744244,0.107447
4.59122,4.0631,1.46227,454.828,0.0788037,0.744244,0.107447,3.88276,4.96132,1.8135,0.703435,0.207878,454.841,4.59288,4.078,1.46417,454.852,0.0834649,0.744448,0.0818126
4.59288,4.078,1.46417,454.852,0.0834649,0.744448,0.0818126,3.88276,4.96132,1.8135,0.698296,0.20644,454.856,4.59449,4.09302,1.46592,454.87,0.0817396,0.753283,0.0728711
4.59449,4.09302,1.46592,454.87,0.0817396,0.753283,0.0728711,3.88276,4.96132,1.8135,0.693098,0.205126,454.876,4.59595,4.10802,1.46764,454.886,0.0664932,0.752148,0.0904077
4.59595,4.10802,1.46764,454.886,0.0664932,0.752148,0.0904077,3.88276,4.96132,1.8135,0.687855,0.203824,454.896,4.59719,4.12313,1.46946,454.906,0.0589194,0.75973,0.0957542
4.59719,4.12313,1.46946,454.906,0.0589194,0.75973,0.0957542,3.88276,4.96132,1.8135,0.682496,0.202455,454.918,4.59843,4.13851,1.47164,454.928,0.0675239,0.779046,0.118772
4.59843,4.13851,1.47164,454.928,0.0675239,0.779046,0.118772,3.88276,4.96132,1.8135,0.677038,0.200807,454.938,4.59993,4.15431,1.47374,454.948,0.0773556,0.79407,0.0838717
4.59993,4.15431,1.47374,454.948,0.0773556,0.79407,0.0838717,3.88276,4.96132,1.8135,0.671504,0.199226,454.956,4.60134,4.17003,1.4756,454.972,0.0603389,0.775936,0.100632
4.60134,4.17003,1.4756,454.972,0.0603389,0.775936,0.100632,3.88276,4.96132,1.8135,0.665972,0.197827,454.977,4.60258,4.18527,1.47747,454.987,0.0587981,0.757664,0.099842
4.60258,4.18527,1.47747,454.987,0.0587981,0.757664,0.099842,3.88276,4.96132,1.8135,0.660566,0.196417,454.995,4.60371,4.20041,1.47967,455.005,0.0565486,0.759077,0.123075
4.60371,4.20041,1.47967,455.005,0.0565486,0.759077,0.123075,3.88276,4.96132,1.8135,0.655159,0.194756,455.017,4.60494,4.21574,1.48219,455.027,0.0665415,0.773016,0.121507
4.60494,4.21574,1.48219,455.027,0.0665415,0.773016,0.121507,3.85998,5.04909,1.83617,0.724516,0.208279,455.041,4.60623,4.23121,1.48419,455.051,0.0547763,0.763677,0.0999126
4.60623,4.23121,1.48419,455.051,0.0547763,0.763677,0.0999126,3.85998,5.04909,1.83617,0.719114,0.206773,455.058,4.60715,4.24637,1.48616,455.069,0.0411882,0.760595,0.100386
4.60715,4.24637,1.48616,455.069,0.0411882,0.760595,0.100386,3.85998,5.04909,1.83617,0.713695,0.20529,455.077,4.60793,4.2617,1.48845,455.091,0.0377556,0.771851,0.131531
4.60793,4.2617,1.48845,455.091,0.0377556,0.771851,0.131531,3.85998,5.04909,1.83617,0.708163,0.20356,455.095,4.60886,4.27737,1.49143,455.106,0.0592241,0.796129,0.153173
4.60886,4.27737,1.49143,455.106,0.0592241,0.796129,0.153173,3.85998,5.04909,1.83617,0.702558,0.201318,455.114,4.6095,4.28542,1.49286,455.124,0.0672697,0.812033,0.125796
4.6095,4.28542,1.49286,455.124,0.0672697,0.812033,0.125796,3.85998,5.04909,1.83617,0.699738,0.200235,455.138,4.61122,4.30972,1.49634,455.148,0.0447655,0.80249,0.114579
4.61122,4.30972,1.49634,455.148,0.0447655,0.80249,0.114579,3.85998,5.04909,1.83617,0.691137,0.197615,455.162,4.61201,4.32571,1.49874,455.173,0.0373058,0.798154,0.131431
4.61201,4.32571,1.49874,455.173,0.0373058,0.798154,0.131431,3.85998,5.04909,1.83617,0.685359,0.195805,455.179,4.61297,4.3416,1.50136,455.189,0.0542058,0.794515,0.142311
4.61297,4.3416,1.50136,455.189,0.0542058,0.794515,0.142311,3.85998,5.04909,1.83617,0.679682,0.193829,455.196,4.61409,4.35757,1.50405,455.207,0.0547574,0.800474,0.128818
4.61409,4.35757,1.50405,455.207,0.0547574,0.800474,0.128818,3.85998,5.04909,1.83617,0.67403,0.191803,455.216,4.61495,4.37343,1.50669,455.226,0.0335425,0.784375,0.131023
4.61495,4.37343,1.50669,455.226,0.0335425,0.784375,0.131023,3.83521,5.13631,1.85884,0.745176,0.205241,455.235,4.6155,4.38904,1.50928,455.245,0.0246008,0.778559,0.136388
4.6155,4.38904,1.50928,455.245,0.0246008,0.778559,0.136388,3.83521,5.13631,1.85884,0.739514,0.203287,455.26,4.6161,4.40481,1.51234,455.27,0.0396303,0.80555,0.167504
4.6161,4.40481,1.51234,455.27,0.0396303,0.80555,0.167504,3.83521,5.13631,1.85884,0.733807,0.20098,455.276,4.61715,4.42106,1.51491,455.286,0.050267,0.818862,0.119875
4.61715,4.42106,1.51491,455.286,0.050267,0.818862,0.119875,3.83521,5.13631,1.85884,0.728098,0.19904,455.296,4.61786,4.4375,1.51738,455.306,0.0216224,0.821137,0.123791
4.61786,4.4375,1.51738,455.306,0.0216224,0.821137,0.123791,3.83521,5.13631,1.85884,0.722182,0.197178,455.321,4.61823,4.45395,1.51979,455.332,0.0208813,0.823937,0.127495
4.61823,4.45395,1.51979,455.332,0.0208813,0.823937,0.127495,3.83521,5.13631,1.85884,0.716135,0.195359,455.336,4.61889,4.47053,1.52268,455.346,0.0437484,0.832791,0.14765
4.61889,4.47053,1.52268,455.346,0.0437484,0.832791,0.14765,3.83521,5.13631,1.85884,0.710148,0.193182,455.356,4.6198,4.48724,1.5254,455.366,0.0464531,0.833232,0.115255
4.6198,4.48724,1.5254,455.366,0.0464531,0.833232,0.115255,3.83521,5.13631,1.85884,0.704211,0.191129,455.377,4.62063,4.50363,1.52735,455.387,0.0252652,0.808483,0.102342
4.62063,4.50363,1.52735,455.387,0.0252652,0.808483,0.102342,3.83521,5.13631,1.85884,0.698362,0.189659,455.397,4.62101,4.51974,1.52928,455.408,0.0139128,0.803714,0.0978321
4.62101,4.51974,1.52928,455.408,0.0139128,0.803714,0.0978321,3.83521,5.13631,1.85884,0.692441,0.188205,455.417,4.62131,4.53583,1.53146,455.427,0.0211488,0.807998,0.119401
4.62131,4.53583,1.53146,455.427,0.0211488,0.807998,0.119401,3.80846,5.22295,1.88151,0.765416,0.201986,455.445,4.62235,4.56027,1.53497,455.456,0.0365852,0.819077,0.102994
4.62235,4.56027,1.53497,455.456,0.0365852,0.819077,0.102994,3.80846,5.22295,1.88151,0.756716,0.199342,455.463,4.62267,4.56846,1.53604,455.473,0.0272578,0.805331,0.106151
