%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1698638740758344231,0.21409553882615057,0.0,0.0,0.0,0.0,-0.3129745383497531
1698638740768358137,0.21436076272637694,0.0,0.0,0.0,0.0,-0.31268065939286044
1698638740778285895,0.2154524395195621,0.0,0.0,0.0,0.0,-0.312364587592
1698638740788202763,0.21739839604069705,0.0,0.0,0.0,0.0,-0.31157224097534875
1698638740798307533,0.2184836299209108,0.0,0.0,0.0,0.0,-0.31014776804245164
1698638740808236634,0.21986769392452452,0.0,0.0,0.0,0.0,-0.30984790108137744
1698638740818302927,0.21992067196284992,0.0,0.0,0.0,0.0,-0.30950634164525337
1698638740828289361,0.22049764877462202,0.0,0.0,0.0,0.0,-0.30871212277586374
1698638740838249700,0.22133258236978384,0.0,0.0,0.0,0.0,-0.3083384826055585
1698638740848274821,0.2234173642569416,0.0,0.0,0.0,0.0,-0.30783782703793544
1698638740859008756,0.22396436595980287,0.0,0.0,0.0,0.0,-0.3062672248611102
1698638740868310686,0.22448579014032724,0.0,0.0,0.0,0.0,-0.30554715089701545
1698638740878297100,0.22582133123123016,0.0,0.0,0.0,0.0,-0.30543732579754235
1698638740888224575,0.22665303349379323,0.0,0.0,0.0,0.0,-0.3041401310098365
1698638740898265958,0.22787129270845444,0.0,0.0,0.0,0.0,-0.30340517431660574
1698638740908273458,0.2284271862784023,0.0,0.0,0.0,0.0,-0.30219954526645215
1698638740918300943,0.2297768546676572,0.0,0.0,0.0,0.0,-0.3008817884553464
1698638740928263382,0.2308098923488845,0.0,0.0,0.0,0.0,-0.29983776395226003
1698638740938288272,0.23196208134176088,0.0,0.0,0.0,0.0,-0.29858087058283944
1698638740948267909,0.2331919121637909,0.0,0.0,0.0,0.0,-0.29758011092195014
1698638740958282029,0.23376552224161987,0.0,0.0,0.0,0.0,-0.29571750313733325
1698638740968205416,0.23522195191384676,0.0,0.0,0.0,0.0,-0.2938653301201826
1698638740978220572,0.23625782501835388,0.0,0.0,0.0,0.0,-0.2922256199232269
1698638740988227730,0.23710556248748133,0.0,0.0,0.0,0.0,-0.29129686576431496
1698638740998256691,0.23847917401818464,0.0,0.0,0.0,0.0,-0.28992187263948194
1698638741008225056,0.23886921361703473,0.0,0.0,0.0,0.0,-0.2891266728859046
1698638741018231523,0.23923760998159227,0.0,0.0,0.0,0.0,-0.28887186289576416
1698638741028322892,0.24066989231766384,0.0,0.0,0.0,0.0,-0.28687108019181295
1698638741038367676,0.24171813768347217,0.0,0.0,0.0,0.0,-0.2867821211681638
1698638741048212823,0.2419671520881979,0.0,0.0,0.0,0.0,-0.28512708673559595
1698638741058244976,0.24346611698647047,0.0,0.0,0.0,0.0,-0.2847449100093626
1698638741068299332,0.2443638147485198,0.0,0.0,0.0,0.0,-0.2839029580667631
1698638741078177683,0.24622821441833762,0.0,0.0,0.0,0.0,-0.28339436211869684
1698638741088397349,0.24658995284587498,0.0,0.0,0.0,0.0,-0.281230770592966
1698638741098352033,0.2480045023789854,0.0,0.0,0.0,0.0,-0.2792414367621899
1698638741108267071,0.24945439346641657,0.0,0.0,0.0,0.0,-0.27810055331142547
1698638741118269258,0.24954413072230425,0.0,0.0,0.0,0.0,-0.277760183059833
1698638741128353127,0.2502315711939328,0.0,0.0,0.0,0.0,-0.2770017693987248
1698638741138408936,0.2519436597918305,0.0,0.0,0.0,0.0,-0.2759725429887415
1698638741148460259,0.2534145654352994,0.0,0.0,0.0,0.0,-0.2741728862582187
1698638741158370020,0.25535096341849556,0.0,0.0,0.0,0.0,-0.27338229831015665
1698638741168216740,0.255442894351081,0.0,0.0,0.0,0.0,-0.2711948211617693
1698638741178313301,0.25612335709283957,0.0,0.0,0.0,0.0,-0.27096508297870714
1698638741188221443,0.25681198466413463,0.0,0.0,0.0,0.0,-0.27006452905476364
1698638741198323284,0.2585464490116749,0.0,0.0,0.0,0.0,-0.2689718848736382
1698638741208311936,0.25991826888744773,0.0,0.0,0.0,0.0,-0.2685610101922532
1698638741218359282,0.2604818826682487,0.0,0.0,0.0,0.0,-0.26714411418580464
1698638741228606848,0.26158931683219605,0.0,0.0,0.0,0.0,-0.2653202772451073
1698638741238357995,0.26225219396690336,0.0,0.0,0.0,0.0,-0.2635090844762045
1698638741248329417,0.26380323797800886,0.0,0.0,0.0,0.0,-0.26227318257580323
1698638741258303149,0.2649577701326378,0.0,0.0,0.0,0.0,-0.261469814064098
1698638741268390318,0.26517662161301586,0.0,0.0,0.0,0.0,-0.2591900199988815
1698638741278326514,0.2667579337469371,0.0,0.0,0.0,0.0,-0.2580201650818676
1698638741288377967,0.2674064652102957,0.0,0.0,0.0,0.0,-0.2570197315671609
1698638741298226887,0.2675064262223924,0.0,0.0,0.0,0.0,-0.2557063230233036
1698638741308286506,0.267527897320727,0.0,0.0,0.0,0.0,-0.2539224891978042
1698638741318483207,0.268381635930842,0.0,0.0,0.0,0.0,-0.2530769353085943
1698638741328293736,0.26986300420869846,0.0,0.0,0.0,0.0,-0.2509425371106948
1698638741338374939,0.2708869201625244,0.0,0.0,0.0,0.0,-0.24991028504019325
1698638741348395156,0.27160205856665864,0.0,0.0,0.0,0.0,-0.24950986163240085
1698638741358299303,0.2733594284713684,0.0,0.0,0.0,0.0,-0.24896086030663275
1698638741368327822,0.27548502260625735,0.0,0.0,0.0,0.0,-0.24791446772766196
1698638741378386967,0.27709627591726316,0.0,0.0,0.0,0.0,-0.24770930428148502
1698638741388270433,0.2772952001869518,0.0,0.0,0.0,0.0,-0.2470191277465309
1698638741398370524,0.2779236000139694,0.0,0.0,0.0,0.0,-0.24565258296437487
1698638741408252196,0.2796596072766594,0.0,0.0,0.0,0.0,-0.24507641185190512
1698638741418187404,0.2798382832769782,0.0,0.0,0.0,0.0,-0.24445353408544301
1698638741428894959,0.28186102394716156,0.0,0.0,0.0,0.0,-0.2442412645601657
1698638741438345343,0.28193249715578045,0.0,0.0,0.0,0.0,-0.24393053532795286
1698638741448316701,0.28280866220966894,0.0,0.0,0.0,0.0,-0.2432714682214346
1698638741458256256,0.2828146505105125,0.0,0.0,0.0,0.0,-0.24249840756078223
1698638741468306288,0.28454615375255937,0.0,0.0,0.0,0.0,-0.24239208926964137
1698638741480314927,0.28632261484404,0.0,0.0,0.0,0.0,-0.2412415971227193
1698638741488520050,0.2863419107421093,0.0,0.0,0.0,0.0,-0.24052673206119607
1698638741498429104,0.28657540292312117,0.0,0.0,0.0,0.0,-0.24007241403271448
1698638741508287885,0.2876912420791105,0.0,0.0,0.0,0.0,-0.2381328102219572
1698638741518276439,0.2882159184797663,0.0,0.0,0.0,0.0,-0.23768970672292028
1698638741530162167,0.2891057140177655,0.0,0.0,0.0,0.0,-0.23655496363633532
1698638741538341571,0.2909064017485139,0.0,0.0,0.0,0.0,-0.23597116485366196
1698638741548380823,0.29250197884864054,0.0,0.0,0.0,0.0,-0.23566879782030561
1698638741558171297,0.2933062708427546,0.0,0.0,0.0,0.0,-0.23469426215811698
1698638741568320638,0.2943999715343013,0.0,0.0,0.0,0.0,-0.23432189455092073
1698638741578373240,0.2944329066688234,0.0,0.0,0.0,0.0,-0.23217698681930007
1698638741588310136,0.29451663970423053,0.0,0.0,0.0,0.0,-0.23140626748607482
1698638741598621189,0.2965961558084182,0.0,0.0,0.0,0.0,-0.22965684467261643
1698638741608272010,0.29747306277964003,0.0,0.0,0.0,0.0,-0.22945471449848082
1698638741618287911,0.29917160740676113,0.0,0.0,0.0,0.0,-0.22785466510066246
1698638741628288661,0.30018054438556957,0.0,0.0,0.0,0.0,-0.2261550882105963
1698638741638263801,0.30018878209530697,0.0,0.0,0.0,0.0,-0.2258612131291001
1698638741648244266,0.3007188269959921,0.0,0.0,0.0,0.0,-0.2252858703618597
1698638741658653729,0.3007466001508984,0.0,0.0,0.0,0.0,-0.2235834811894716
1698638741668433624,0.3026762733023724,0.0,0.0,0.0,0.0,-0.22214739563667468
1698638741678262137,0.30437664469348796,0.0,0.0,0.0,0.0,-0.22051448855200478
1698638741688244765,0.30527820432233427,0.0,0.0,0.0,0.0,-0.21928467048078465
1698638741698321378,0.30626364729894356,0.0,0.0,0.0,0.0,-0.2176002242260598
1698638741708336979,0.30675246299514497,0.0,0.0,0.0,0.0,-0.21670988553514256
1698638741718300878,0.30822104686704827,0.0,0.0,0.0,0.0,-0.21645021288556734
1698638741728357812,0.30851896728850453,0.0,0.0,0.0,0.0,-0.21617782735233837
1698638741738389081,0.30950083433523595,0.0,0.0,0.0,0.0,-0.2149929598141638
1698638741748301516,0.31018232221575825,0.0,0.0,0.0,0.0,-0.21452796972848545
1698638741758258808,0.3106598669466904,0.0,0.0,0.0,0.0,-0.2139581316346398
1698638741768217277,0.31191215541254397,0.0,0.0,0.0,0.0,-0.21196173329762358
1698638741778241693,0.3132958239009072,0.0,0.0,0.0,0.0,-0.21191366458275143
1698638741788356249,0.3133870110327221,0.0,0.0,0.0,0.0,-0.2108673346162762
1698638741798204494,0.3140979008885761,0.0,0.0,0.0,0.0,-0.20933079071558572
1698638741808309677,0.3155405511876367,0.0,0.0,0.0,0.0,-0.20837697941048325
1698638741818303352,0.31569397416449796,0.0,0.0,0.0,0.0,-0.2075139737710285
1698638741828252735,0.31673858771942903,0.0,0.0,0.0,0.0,-0.2064509432138758
1698638741838452317,0.31829042731708396,0.0,0.0,0.0,0.0,-0.20507811264575676
1698638741848337312,0.3184220433478471,0.0,0.0,0.0,0.0,-0.20391258888400748
1698638741858264175,0.3195409619235743,0.0,0.0,0.0,0.0,-0.2038893364819267
1698638741868369390,0.320112517174977,0.0,0.0,0.0,0.0,-0.2028011243309538
1698638741878407284,0.32180632663406356,0.0,0.0,0.0,0.0,-0.20106248921196287
1698638741888287804,0.3232629379527484,0.0,0.0,0.0,0.0,-0.19927213911681924
1698638741898285602,0.32398208310152465,0.0,0.0,0.0,0.0,-0.1989038520512094
1698638741908252485,0.3243027111449738,0.0,0.0,0.0,0.0,-0.19692583119963986
1698638741918211987,0.32567601433872306,0.0,0.0,0.0,0.0,-0.19526361017465196
1698638741928246079,0.32760019890009395,0.0,0.0,0.0,0.0,-0.1942940207223703
1698638741938226873,0.32794399336760627,0.0,0.0,0.0,0.0,-0.19333211393548802
1698638741948220863,0.3279663862031413,0.0,0.0,0.0,0.0,-0.19149286956358896
1698638741958261806,0.32928643189831086,0.0,0.0,0.0,0.0,-0.19115314330725208
1698638741968377087,0.32998223346661165,0.0,0.0,0.0,0.0,-0.18941226291954852
1698638741978357455,0.33066911921969216,0.0,0.0,0.0,0.0,-0.18788291515650382
1698638741988337179,0.33119438167002635,0.0,0.0,0.0,0.0,-0.1867371202858843
1698638741998315603,0.33183431764817106,0.0,0.0,0.0,0.0,-0.1866948822676699
1698638742008342610,0.33200854942383473,0.0,0.0,0.0,0.0,-0.1854919788660662
1698638742018357746,0.3330393083907754,0.0,0.0,0.0,0.0,-0.18407810716704406
1698638742028219907,0.3335664574940747,0.0,0.0,0.0,0.0,-0.183521184776281
1698638742038367812,0.3340563342038619,0.0,0.0,0.0,0.0,-0.18296568712356215
1698638742048266142,0.33488765842550916,0.0,0.0,0.0,0.0,-0.18292732026419084
1698638742058212764,0.336903616894615,0.0,0.0,0.0,0.0,-0.18216964367062488
1698638742068244943,0.3380696358085976,0.0,0.0,0.0,0.0,-0.1808738723970164
1698638742078399603,0.3394888866789398,0.0,0.0,0.0,0.0,-0.1794353802682844
1698638742088266244,0.3413393649644821,0.0,0.0,0.0,0.0,-0.17874014901947458
1698638742098325393,0.34227889440000775,0.0,0.0,0.0,0.0,-0.17688298959992851
1698638742108345378,0.34362242242765284,0.0,0.0,0.0,0.0,-0.17636679444179662
1698638742118328660,0.3450298708821655,0.0,0.0,0.0,0.0,-0.17578992470185478
1698638742128350812,0.34715337270527546,0.0,0.0,0.0,0.0,-0.17418926391033301
1698638742138319861,0.3483922388512304,0.0,0.0,0.0,0.0,-0.17350903244555985
1698638742148284449,0.34967402687032273,0.0,0.0,0.0,0.0,-0.17201446299285256
1698638742158238721,0.35150993468151065,0.0,0.0,0.0,0.0,-0.17172568547610703
1698638742168349121,0.3522748772541469,0.0,0.0,0.0,0.0,-0.17111671342554036
1698638742178159411,0.3531835858388606,0.0,0.0,0.0,0.0,-0.17061070180440235
1698638742188254853,0.35332845330479523,0.0,0.0,0.0,0.0,-0.1699686940919044
1698638742198291967,0.3542428638828975,0.0,0.0,0.0,0.0,-0.16805179345837998
1698638742208248933,0.35484049907363135,0.0,0.0,0.0,0.0,-0.16618702023284634
1698638742218317400,0.35570258726155823,0.0,0.0,0.0,0.0,-0.1657740829369364
1698638742228225548,0.3568782450305123,0.0,0.0,0.0,0.0,-0.1639887721200548
1698638742238273976,0.35779749758492324,0.0,0.0,0.0,0.0,-0.1634251672207127
1698638742248227054,0.35822916970608726,0.0,0.0,0.0,0.0,-0.16272071117334855
1698638742258294068,0.3590865977498264,0.0,0.0,0.0,0.0,-0.16144276376303243
1698638742268281587,0.35977802605541526,0.0,0.0,0.0,0.0,-0.15962237467819854
1698638742278351233,0.36147474333834156,0.0,0.0,0.0,0.0,-0.15768833598695312
1698638742288364356,0.3621604514048394,0.0,0.0,0.0,0.0,-0.15633672618799793
1698638742298709008,0.3639752656835553,0.0,0.0,0.0,0.0,-0.1559883070029452
1698638742308285392,0.36408889554972046,0.0,0.0,0.0,0.0,-0.15579759428402337
1698638742318382408,0.364516980379561,0.0,0.0,0.0,0.0,-0.15512478854171488
1698638742328200066,0.36618397280175824,0.0,0.0,0.0,0.0,-0.15363476514657848
1698638742338398619,0.36646615034549945,0.0,0.0,0.0,0.0,-0.15331102097872068
1698638742348463361,0.3678344151887588,0.0,0.0,0.0,0.0,-0.15281776767102292
1698638742358272316,0.36881408460668574,0.0,0.0,0.0,0.0,-0.15170324935416762
