"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
4.54054,4.75645,1.56227,51.575,0.00381179,0.606159,0.0667905,0.510233,0.121937,51.592,4.54047,4.76837,1.56381,51.595,-0.00873553,0.589945,0.0800332
4.54047,4.76837,1.56381,51.595,-0.00873553,0.589945,0.0800332,0.505762,0.120774,51.615,4.54035,4.78583,1.56594,51.625,0.004531,0.577034,0.0729401
4.54035,4.78583,1.56594,51.625,0.004531,0.577034,0.0729401,0.499207,0.119166,51.63,4.5404,4.79161,1.56673,51.635,0.0039702,0.578785,0.0813358
4.5404,4.79161,1.56673,51.635,0.0039702,0.578785,0.0813358,0.497074,0.118576,51.653,4.54041,4.80322,1.56822,51.655,-0.00348608,0.582003,0.0732973
4.54041,4.80322,1.56822,51.655,-0.00348608,0.582003,0.0732973,0.521752,0.117447,51.671,4.5403,4.81488,1.56963,51.675,-0.00633567,0.583295,0.0646705
4.5403,4.81488,1.56963,51.675,-0.00633567,0.583295,0.0646705,0.517387,0.116383,51.69,4.54023,4.82662,1.57103,51.695,-0.00079303,0.591002,0.0730692
4.54023,4.82662,1.57103,51.695,-0.00079303,0.591002,0.0730692,0.51301,0.115329,51.711,4.54003,4.83824,1.5727,51.715,-0.0149825,0.576977,0.0809106
4.54003,4.83824,1.5727,51.715,-0.0149825,0.576977,0.0809106,0.508623,0.114076,51.74,4.53954,4.85558,1.57512,51.745,-0.00306289,0.578206,0.0623263
4.53954,4.85558,1.57512,51.745,-0.00306289,0.578206,0.0623263,0.501985,0.112244,51.749,4.53961,4.86132,1.57569,51.755,0.00919978,0.57447,0.0643377
4.53961,4.86132,1.57569,51.755,0.00919978,0.57447,0.0643377,0.499893,0.11182,51.771,4.53973,4.87285,1.57692,51.775,-0.000286679,0.577971,0.0545841
4.53973,4.87285,1.57692,51.775,-0.000286679,0.577971,0.0545841,0.495684,0.110892,51.791,4.53952,4.88442,1.57787,51.795,-0.0174071,0.579546,0.0453912
4.53952,4.88442,1.57787,51.795,-0.0174071,0.579546,0.0453912,0.491306,0.110176,51.814,4.53921,4.896,1.57899,51.815,-0.00985548,0.579031,0.0678522
4.53921,4.896,1.57899,51.815,-0.00985548,0.579031,0.0678522,0.486879,0.109333,51.829,4.53892,4.90733,1.58067,51.835,-0.0173766,0.560909,0.0877471
4.53892,4.90733,1.58067,51.835,-0.0173766,0.560909,0.0877471,0.482555,0.108063,51.858,4.53841,4.9241,1.58334,51.865,-0.0108239,0.561434,0.0859844
4.53841,4.9241,1.58334,51.865,-0.0108239,0.561434,0.0859844,0.170546,0.0715093,53.895,0.102152,-0.0119,-0.0427041,53.905,-0.000390024,8.21E-05,0.00700835
0.102152,-0.0119,-0.0427041,53.905,-0.000390024,8.21E-05,0.00700835,0.421391,0.111392,53.914,0.102197,-0.0118991,-0.0425713,53.915,0.00969806,0.000192372,0.0187596
0.102197,-0.0118991,-0.0425713,53.915,0.00969806,0.000192372,0.0187596,0.421331,0.111292,53.934,0.102728,-0.0119013,-0.0419379,53.935,0.0442914,-0.000720911,0.0428791
0.102728,-0.0119013,-0.0419379,53.935,0.0442914,-0.000720911,0.0428791,0.420625,0.110815,53.955,0.104788,-0.0119168,-0.0415056,53.965,0.0909337,0.0023233,0.00634577
0.104788,-0.0119168,-0.0415056,53.965,0.0909337,0.0023233,0.00634577,0.417888,0.110489,53.972,0.105799,-0.0118948,-0.0413931,53.975,0.10968,0.00196782,0.0184439
0.105799,-0.0118948,-0.0413931,53.975,0.10968,0.00196782,0.0184439,0.416544,0.110404,53.992,0.10866,-0.0119685,-0.040679,53.995,0.178777,-0.0112724,0.0575307
0.10866,-0.0119685,-0.040679,53.995,0.178777,-0.0112724,0.0575307,0.412742,0.109866,54.012,0.113033,-0.0122976,-0.0393407,54.015,0.250295,-0.0170314,0.0672357
0.113033,-0.0122976,-0.0393407,54.015,0.250295,-0.0170314,0.0672357,0.406932,0.108857,54.037,0.122103,-0.0125975,-0.037766,54.045,0.346815,-0.00393001,0.0329392
0.122103,-0.0125975,-0.037766,54.045,0.346815,-0.00393001,0.0329392,0.488156,0.120996,54.055,0.129509,-0.0127071,-0.0369019,54.069,0.392157,-0.00771079,0.0533921
0.129509,-0.0127071,-0.0369019,54.069,0.392157,-0.00771079,0.0533921,0.47832,0.120345,54.078,0.137911,-0.0129362,-0.0356081,54.085,0.44763,-0.0141099,0.0727716
0.137911,-0.0129362,-0.0356081,54.085,0.44763,-0.0141099,0.0727716,0.467161,0.119369,54.09,0.142532,-0.0130812,-0.0349524,54.095,0.473034,-0.0143829,0.0630785
0.142532,-0.0130812,-0.0349524,54.095,0.473034,-0.0143829,0.0630785,0.461025,0.118875,54.115,0.156808,-0.0135057,-0.0327659,54.125,0.477579,-0.0113763,0.0532474
0.156808,-0.0135057,-0.0327659,54.125,0.477579,-0.0113763,0.0532474,0.442066,0.117226,54.134,0.161599,-0.0136046,-0.0322665,54.135,0.480402,-0.00871648,0.0477721
0.161599,-0.0136046,-0.0322665,54.135,0.480402,-0.00871648,0.0477721,0.435704,0.11685,54.16,0.176205,-0.0137913,-0.0307274,54.165,0.498636,-0.00722063,0.0573267
0.176205,-0.0137913,-0.0307274,54.165,0.498636,-0.00722063,0.0573267,0.416304,0.115689,54.172,0.181256,-0.0138853,-0.0301471,54.176,0.509799,-0.0113156,0.059096
0.181256,-0.0138853,-0.0301471,54.176,0.509799,-0.0113156,0.059096,0.409595,0.115252,54.192,0.191464,-0.0141614,-0.0292357,54.197,0.505692,-0.0164499,0.0346154
0.191464,-0.0141614,-0.0292357,54.197,0.505692,-0.0164499,0.0346154,0.396039,0.114565,54.212,0.201394,-0.0144772,-0.0284756,54.215,0.489445,-0.0140584,0.0440689
0.201394,-0.0144772,-0.0284756,54.215,0.489445,-0.0140584,0.0440689,0.475847,0.127319,54.23,0.215752,-0.0147886,-0.0270804,54.245,0.475599,-0.00807446,0.0563679
0.215752,-0.0147886,-0.0270804,54.245,0.475599,-0.00807446,0.0563679,0.456796,0.126267,54.252,0.220446,-0.0148751,-0.0269192,54.255,0.469743,-0.00712205,0.00834511
0.220446,-0.0148751,-0.0269192,54.255,0.469743,-0.00712205,0.00834511,0.450568,0.126145,54.276,0.234552,-0.0149727,-0.024983,54.285,0.473647,-0.00237973,0.0953623
0.234552,-0.0149727,-0.024983,54.285,0.473647,-0.00237973,0.0953623,0.431847,0.124685,54.293,0.239324,-0.0150024,-0.0239367,54.295,0.480802,-0.00366882,0.11139
0.239324,-0.0150024,-0.0239367,54.295,0.480802,-0.00366882,0.11139,0.425514,0.123896,54.313,0.249081,-0.0150569,-0.0218832,54.315,0.495692,-0.00135224,0.0831594
0.249081,-0.0150569,-0.0218832,54.315,0.495692,-0.00135224,0.0831594,0.412564,0.122348,54.325,0.259084,-0.0150658,-0.0205315,54.335,0.502205,-0.00159154,0.0472059
0.259084,-0.0150658,-0.0205315,54.335,0.502205,-0.00159154,0.0472059,0.399287,0.121329,54.35,0.269026,-0.0151761,-0.019686,54.367,0.492315,-0.00901081,0.0479708
0.273916,-0.0152822,-0.0191215,54.367,0.487545,-0.0111173,0.0587286,0.379606,0.120266,54.379,0.283546,-0.01547,-0.0179687,54.385,0.468941,-0.00732012,0.017638
0.283546,-0.01547,-0.0179687,54.385,0.468941,-0.00732012,0.017638,0.459511,0.132724,54.393,0.288118,-0.0155091,-0.0180973,54.395,0.453213,-0.00131031,-0.00919863
0.288118,-0.0155091,-0.0180973,54.395,0.453213,-0.00131031,-0.00919863,0.453451,0.132821,54.414,0.297131,-0.0154772,-0.0177653,54.415,0.454179,0.0015057,0.0362721
0.297131,-0.0154772,-0.0177653,54.415,0.454179,0.0015057,0.0362721,0.441501,0.132571,54.43,0.306383,-0.0156092,-0.0162191,54.435,0.466464,-0.0159883,0.131414
0.306383,-0.0156092,-0.0162191,54.435,0.466464,-0.0159883,0.131414,0.429239,0.131405,54.453,0.315826,-0.0159075,-0.0138085,54.455,0.476748,-0.00953399,0.0950058
0.315826,-0.0159075,-0.0138085,54.455,0.476748,-0.00953399,0.0950058,0.416728,0.129587,54.478,0.330299,-0.0157795,-0.0118761,54.485,0.48863,0.0131495,0.0576536
0.330299,-0.0157795,-0.0118761,54.485,0.48863,0.0131495,0.0576536,0.397537,0.12813,54.494,0.335195,-0.0156803,-0.0112352,54.495,0.490252,0.00639085,0.0693025
0.335195,-0.0156803,-0.0112352,54.495,0.490252,0.00639085,0.0693025,0.391043,0.127647,54.513,0.344914,-0.0157786,-0.00967168,54.515,0.480712,-0.0117436,0.0817005
0.344914,-0.0157786,-0.00967168,54.515,0.480712,-0.0117436,0.0817005,0.378161,0.126468,54.534,0.354203,-0.0160114,-0.00899709,54.535,0.451518,-0.00820068,-0.00221207
0.354203,-0.0160114,-0.00899709,54.535,0.451518,-0.00820068,-0.00221207,0.365853,0.12596,54.552,0.3631,-0.0160671,-0.00889642,54.555,0.439511,0.00106964,0.0162382
0.3631,-0.0160671,-0.00889642,54.555,0.439511,0.00106964,0.0162382,0.446396,0.139211,54.592,0.376224,-0.0161734,-0.00750958,54.593,0.440224,-0.0119985,0.0611568
0.376224,-0.0161734,-0.00750958,54.593,0.440224,-0.0119985,0.0611568,0.429028,0.138165,54.6,0.384999,-0.0163502,-0.00627156,54.605,0.426616,-0.00451765,0.100015
0.384999,-0.0163502,-0.00627156,54.605,0.426616,-0.00451765,0.100015,0.417419,0.137232,54.614,0.389242,-0.0163677,-0.00523716,54.615,0.426653,0.0012693,0.0939765
0.389242,-0.0163677,-0.00523716,54.615,0.426653,0.0012693,0.0939765,0.411803,0.136452,54.631,0.397836,-0.0162468,-0.00372986,54.635,0.432107,0.0100707,0.0613132
0.397836,-0.0162468,-0.00372986,54.635,0.432107,0.0100707,0.0613132,0.400423,0.135315,54.656,0.411128,-0.0158447,-0.00180757,54.665,0.459082,0.0116699,0.0734713
0.411128,-0.0158447,-0.00180757,54.665,0.459082,0.0116699,0.0734713,0.382814,0.133866,54.67,0.41571,-0.0157681,-0.00138773,54.675,0.446336,0.00391373,-0.0213845
0.41571,-0.0157681,-0.00138773,54.675,0.446336,0.00391373,-0.0213845,0.376746,0.133549,54.698,0.428576,-0.0155923,-0.000894778,54.705,0.421318,0.00756686,0.0634984
0.428576,-0.0155923,-0.000894778,54.705,0.421318,0.00756686,0.0634984,0.359708,0.133178,54.713,0.432778,-0.0155143,-0.000153236,54.715,0.419407,0.0079231,0.082497
0.432778,-0.0155143,-0.000153236,54.715,0.419407,0.0079231,0.082497,0.354144,0.132619,54.733,0.441155,-0.0154048,0.00178587,54.735,0.421064,0.000104976,0.104313
0.441155,-0.0154048,0.00178587,54.735,0.421064,0.000104976,0.104313,0.435,0.144484,54.754,0.449684,-0.0154246,0.00351176,54.755,0.430546,0.00260547,0.0705945
0.449684,-0.0154246,0.00351176,54.755,0.430546,0.00260547,0.0705945,0.423732,0.143182,54.774,0.458385,-0.0152811,0.00469381,54.775,0.441704,0.0101538,0.0527696
0.458385,-0.0152811,0.00469381,54.775,0.441704,0.0101538,0.0527696,0.412231,0.142291,54.794,0.467232,-0.0150896,0.00643789,54.796,0.439643,0.0090926,0.123098
0.467232,-0.0150896,0.00643789,54.796,0.439643,0.0090926,0.123098,0.400534,0.140976,54.816,0.480526,-0.0146813,0.00978969,54.825,0.446209,0.0195219,0.0762825
0.480526,-0.0146813,0.00978969,54.825,0.446209,0.0195219,0.0762825,0.382952,0.138449,54.831,0.484967,-0.0144606,0.0103035,54.835,0.445978,0.024407,0.0524515
0.484967,-0.0144606,0.0103035,54.835,0.445978,0.024407,0.0524515,0.377075,0.138062,54.853,0.493942,-0.0139801,0.0114911,54.855,0.451026,0.0179804,0.0665278
0.493942,-0.0139801,0.0114911,54.855,0.451026,0.0179804,0.0665278,0.365196,0.137166,54.873,0.502931,-0.0138594,0.0129997,54.875,0.447104,-0.00338898,0.0839031
0.502931,-0.0138594,0.0129997,54.875,0.447104,-0.00338898,0.0839031,0.353315,0.136029,54.891,0.511734,-0.0139555,0.0146022,54.895,0.433728,-0.00162486,0.0693766
0.511734,-0.0139555,0.0146022,54.895,0.433728,-0.00162486,0.0693766,0.341688,0.13482,54.91,0.52028,-0.0138429,0.015857,54.915,0.422879,0.0119583,0.0595527
0.52028,-0.0138429,0.015857,54.915,0.422879,0.0119583,0.0595527,0.421923,0.147201,54.93,0.528626,-0.0135488,0.0170873,54.935,0.414346,0.0156903,0.0649277
0.528626,-0.0135488,0.0170873,54.935,0.414346,0.0156903,0.0649277,0.410906,0.146274,54.951,0.537046,-0.0132822,0.0185603,54.955,0.431274,0.0111692,0.0785918
0.537046,-0.0132822,0.0185603,54.955,0.431274,0.0111692,0.0785918,0.399794,0.145163,54.97,0.545853,-0.0130758,0.0202512,54.976,0.436081,0.00903761,0.119977
0.545853,-0.0130758,0.0202512,54.976,0.436081,0.00903761,0.119977,0.388173,0.143888,54.991,0.554423,-0.0129084,0.0213675,54.995,0.426117,0.0111264,0.044583
0.554423,-0.0129084,0.0213675,54.995,0.426117,0.0111264,0.044583,0.376868,0.143047,55.02,0.567185,-0.0124296,0.02278,55.025,0.428334,0.0189777,0.0568709
0.567185,-0.0124296,0.02278,55.025,0.428334,0.0189777,0.0568709,0.360021,0.141982,55.03,0.571507,-0.0122495,0.0234184,55.035,0.435089,0.0164937,0.0685529
0.571507,-0.0122495,0.0234184,55.035,0.435089,0.0164937,0.0685529,0.354313,0.1415,55.05,0.580278,-0.0120177,0.0247909,55.055,0.439486,0.00899784,0.0599829
0.580278,-0.0120177,0.0247909,55.055,0.439486,0.00899784,0.0599829,0.34274,0.140466,55.072,0.588936,-0.0118402,0.0257599,55.075,0.425818,0.0106009,0.0477887
0.588936,-0.0118402,0.0257599,55.075,0.425818,0.0106009,0.0477887,0.331318,0.139735,55.09,0.597257,-0.0115651,0.0268583,55.095,0.408771,0.0162964,0.0570581
0.597257,-0.0115651,0.0268583,55.095,0.408771,0.0162964,0.0570581,0.411407,0.152234,55.11,0.605303,-0.011223,0.0281877,55.115,0.399058,0.0164293,0.0756644
0.605303,-0.011223,0.0281877,55.115,0.399058,0.0164293,0.0756644,0.40081,0.151232,55.13,0.613447,-0.0109297,0.029712,55.135,0.413644,0.0122251,0.0453101
0.613447,-0.0109297,0.029712,55.135,0.413644,0.0122251,0.0453101,0.390084,0.150082,55.15,0.621693,-0.010596,0.0300428,55.155,0.414962,0.0208265,0.0259
0.621693,-0.010596,0.0300428,55.155,0.414962,0.0208265,0.0259,0.379224,0.149833,55.171,0.634142,-0.00997127,0.0322235,55.185,0.418777,0.0153852,0.112286
0.634142,-0.00997127,0.0322235,55.185,0.418777,0.0153852,0.112286,0.36282,0.148189,55.19,0.638368,-0.00984296,0.0333835,55.195,0.425791,0.0113615,0.115008
0.638368,-0.00984296,0.0333835,55.195,0.425791,0.0113615,0.115008,0.357256,0.147314,55.216,0.651191,-0.00935362,0.0364412,55.229,0.425971,0.0214761,0.0910788
0.651191,-0.00935362,0.0364412,55.229,0.425971,0.0214761,0.0910788,0.340368,0.145009,55.235,0.659627,-0.00890677,0.0382237,55.245,0.416429,0.0206081,0.0896288
0.659627,-0.00890677,0.0382237,55.245,0.416429,0.0206081,0.0896288,0.329251,0.143665,55.25,0.663753,-0.00871205,0.0391153,55.255,0.409313,0.0183149,0.088539
0.663753,-0.00871205,0.0391153,55.255,0.409313,0.0183149,0.088539,0.323815,0.142992,55.27,0.671813,-0.00837232,0.0408646,55.275,0.398357,0.0171651,0.0861097
0.671813,-0.00837232,0.0408646,55.275,0.398357,0.0171651,0.0861097,0.313198,0.141674,55.292,0.679656,-0.00800703,0.0423158,55.295,0.376405,0.0182465,0.00956151
0.679656,-0.00800703,0.0423158,55.295,0.376405,0.0182465,0.00956151,0.393464,0.153906,55.311,0.686878,-0.00752067,0.0423108,55.316,0.354474,0.0281684,0.0279283
0.686878,-0.00752067,0.0423108,55.316,0.354474,0.0281684,0.0279283,0.383966,0.15391,55.334,0.69401,-0.00693652,0.0434844,55.335,0.362644,0.0290877,0.0831144
0.69401,-0.00693652,0.0434844,55.335,0.362644,0.0290877,0.0831144,0.374578,0.153025,55.35,0.701666,-0.00651335,0.0454751,55.355,0.402836,0.0124627,0.103378
0.701666,-0.00651335,0.0454751,55.355,0.402836,0.0124627,0.103378,0.364515,0.151524,55.371,0.709904,-0.00627643,0.0475631,55.375,0.403673,0.0123948,0.137852
0.709904,-0.00627643,0.0475631,55.375,0.403673,0.0123948,0.137852,0.3537,0.14995,55.392,0.717839,-0.00592346,0.0498902,55.396,0.393783,0.023507,0.0862618
0.717839,-0.00592346,0.0498902,55.396,0.393783,0.023507,0.0862618,0.343276,0.148196,55.41,0.725663,-0.00534788,0.0512707,55.415,0.390413,0.0330675,0.0625489
0.725663,-0.00534788,0.0512707,55.415,0.390413,0.0330675,0.0625489,0.332983,0.147155,55.443,0.737568,-0.00434904,0.0533758,55.445,0.406078,0.0283895,0.075983
0.737568,-0.00434904,0.0533758,55.445,0.406078,0.0283895,0.075983,0.317311,0.145567,55.451,0.741606,-0.00411575,0.0540105,55.455,0.39513,0.0183527,0.0244854
0.741606,-0.00411575,0.0540105,55.455,0.39513,0.0183527,0.0244854,0.312003,0.145089,55.47,0.749032,-0.00376295,0.0539006,55.475,0.362049,0.0198251,0.0195096
0.749032,-0.00376295,0.0539006,55.475,0.362049,0.0198251,0.0195096,0.302246,0.145172,55.491,0.75613,-0.00332007,0.0547472,55.495,0.350782,0.0237106,0.0586646
0.75613,-0.00332007,0.0547472,55.495,0.350782,0.0237106,0.0586646,0.382982,0.157861,55.511,0.763142,-0.00285085,0.0562166,55.515,0.355032,0.0199099,0.0870825
0.763142,-0.00285085,0.0562166,55.515,0.355032,0.0199099,0.0870825,0.373787,0.156753,55.54,0.77457,-0.00221975,0.058157,55.545,0.406277,0.028678,0.0316493
0.77457,-0.00221975,0.058157,55.545,0.406277,0.028678,0.0316493,0.358811,0.15529,55.551,0.778667,-0.00190828,0.0585001,55.555,0.410842,0.0330149,0.0376444
0.778667,-0.00190828,0.0585001,55.555,0.410842,0.0330149,0.0376444,0.353436,0.155031,55.571,0.786831,-0.00124551,0.0596133,55.575,0.405977,0.0325756,0.0728291
0.786831,-0.00124551,0.0596133,55.575,0.405977,0.0325756,0.0728291,0.342722,0.154192,55.59,0.794874,-0.000635175,0.0614759,55.595,0.396092,0.0284292,0.11515
0.794874,-0.000635175,0.0614759,55.595,0.396092,0.0284292,0.11515,0.33217,0.152787,55.61,0.802793,-1.14E-05,0.0637225,55.615,0.396241,0.0335719,0.108557
0.802793,-1.14E-05,0.0637225,55.615,0.396241,0.0335719,0.108557,0.321778,0.151093,55.64,0.814048,0.00109526,0.064759,55.645,0.36224,0.0435278,0.0381214
0.814048,0.00109526,0.064759,55.645,0.36224,0.0435278,0.0381214,0.306994,0.150312,55.651,0.817643,0.00153677,0.0653501,55.655,0.357901,0.0442648,0.0752011
0.817643,0.00153677,0.0653501,55.655,0.357901,0.0442648,0.0752011,0.302265,0.149866,55.672,0.824755,0.00238634,0.067421,55.675,0.354852,0.0367867,0.125484
0.824755,0.00238634,0.067421,55.675,0.354852,0.0367867,0.125484,0.292911,0.148305,55.692,0.831928,0.00286541,0.0698414,55.695,0.362619,0.0177521,0.0938455
0.831928,0.00286541,0.0698414,55.695,0.362619,0.0177521,0.0938455,0.283505,0.14648,55.711,0.839135,0.00332778,0.0713394,55.715,0.356616,0.028472,0.0674213
0.839135,0.00332778,0.0713394,55.715,0.356616,0.028472,0.0674213,0.363589,0.158678,55.736,0.849481,0.00429997,0.0733238,55.745,0.338176,0.0311053,0.0770195
0.849481,0.00429997,0.0733238,55.745,0.338176,0.0311053,0.0770195,0.350045,0.157181,55.752,0.85289,0.00460307,0.0741349,55.755,0.344911,0.0291348,0.0832015
0.85289,0.00460307,0.0741349,55.755,0.344911,0.0291348,0.0832015,0.345584,0.15657,55.773,0.86006,0.00518111,0.075894,55.775,0.371492,0.0292008,0.094493
0.86006,0.00518111,0.075894,55.775,0.371492,0.0292008,0.094493,0.336205,0.155244,55.791,0.867669,0.00582124,0.0775897,55.794,0.386466,0.0350739,0.0768698
0.867669,0.00582124,0.0775897,55.794,0.386466,0.0350739,0.0768698,0.32625,0.153965,55.811,0.875198,0.00654992,0.0780913,55.815,0.367971,0.0398629,0.0127691
0.875198,0.00654992,0.0780913,55.815,0.367971,0.0398629,0.0127691,0.316392,0.153587,55.836,0.886062,0.00781397,0.0797934,55.845,0.359323,0.0410941,0.0931264
0.886062,0.00781397,0.0797934,55.845,0.359323,0.0410941,0.0931264,0.30215,0.152303,55.857,0.89331,0.00845816,0.0818735,55.865,0.364846,0.0238576,0.103502
0.89331,0.00845816,0.0818735,55.865,0.364846,0.0238576,0.103502,0.292664,0.150735,55.871,0.896958,0.00869488,0.0828597,55.875,0.364781,0.0239854,0.0956689
0.896958,0.00869488,0.0828597,55.875,0.364781,0.0239854,0.0956689,0.287897,0.149992,55.889,0.904133,0.00923745,0.0845797,55.895,0.352896,0.0308466,0.0801528
0.904133,0.00923745,0.0845797,55.895,0.352896,0.0308466,0.0801528,0.278515,0.148695,55.91,0.91105,0.00990141,0.0860796,55.915,0.339766,0.0342332,0.0730925
0.91105,0.00990141,0.0860796,55.915,0.339766,0.0342332,0.0730925,0.269459,0.147564,55.931,0.917728,0.0105838,0.0875825,55.935,0.330078,0.0333563,0.0788569
0.917728,0.0105838,0.0875825,55.935,0.330078,0.0333563,0.0788569,0.349662,0.159758,55.947,0.924251,0.0112268,0.0892875,55.955,0.324015,0.031407,0.0843432
0.924251,0.0112268,0.0892875,55.955,0.324015,0.031407,0.0843432,0.341151,0.158472,55.971,0.930846,0.0118638,0.0908925,55.975,0.340442,0.0330209,0.0770899
0.930846,0.0118638,0.0908925,55.975,0.340442,0.0330209,0.0770899,0.332546,0.157262,55.99,0.93779,0.0125599,0.0919881,55.995,0.346119,0.0376371,0.0262564
0.93779,0.0125599,0.0919881,55.995,0.346119,0.0376371,0.0262564,0.323485,0.156436,56.011,0.944726,0.0133894,0.0928424,56.015,0.347603,0.0440837,0.0583612
0.944726,0.0133894,0.0928424,56.015,0.347603,0.0440837,0.0583612,0.314421,0.155792,56.027,0.951742,0.0142431,0.0943344,56.035,0.356792,0.0374212,0.0873278
0.951742,0.0142431,0.0943344,56.035,0.356792,0.0374212,0.0873278,0.305251,0.154667,56.048,0.959035,0.0148639,0.0961563,56.056,0.368615,0.0288865,0.0861778
0.959035,0.0148639,0.0961563,56.056,0.368615,0.0288865,0.0861778,0.295744,0.153293,56.07,0.965999,0.0154311,0.098422,56.076,0.337112,0.0315788,0.105237
0.965999,0.0154311,0.098422,56.076,0.337112,0.0315788,0.105237,0.286667,0.151585,56.091,0.972639,0.0161875,0.100049,56.095,0.328398,0.0428326,0.0678825
0.972639,0.0161875,0.100049,56.095,0.328398,0.0428326,0.0678825,0.277994,0.150358,56.109,0.979199,0.0171162,0.101494,56.115,0.329427,0.0475823,0.0760257
0.979199,0.0171162,0.101494,56.115,0.329427,0.0475823,0.0760257,0.269409,0.149269,56.13,0.985841,0.0179817,0.10304,56.135,0.334197,0.0377242,0.0726952
0.985841,0.0179817,0.10304,56.135,0.334197,0.0377242,0.0726952,0.260724,0.148103,56.15,0.992445,0.0186145,0.104259,56.155,0.326122,0.0300927,0.0522655
0.992445,0.0186145,0.104259,56.155,0.326122,0.0300927,0.0522655,0.252108,0.147184,56.171,0.998787,0.0192575,0.105278,56.175,0.304765,0.0331225,0.0194345
0.998787,0.0192575,0.105278,56.175,0.304765,0.0331225,0.0194345,0.332181,0.159743,56.192,1.00459,0.0199853,0.105249,56.195,0.283919,0.0401489,0.0162313
1.00459,0.0199853,0.105249,56.195,0.283919,0.0401489,0.0162313,0.324626,0.159765,56.217,1.01335,0.0211792,0.107054,56.225,0.315316,0.0310203,0.0949922
1.01335,0.0211792,0.107054,56.225,0.315316,0.0310203,0.0949922,0.313205,0.158404,56.237,1.02007,0.0216976,0.108933,56.245,0.34866,0.0272376,0.0858838
1.02007,0.0216976,0.108933,56.245,0.34866,0.0272376,0.0858838,0.304492,0.156987,56.25,1.02358,0.0220108,0.10975,56.255,0.351932,0.0350299,0.0782191
1.02358,0.0220108,0.10975,56.255,0.351932,0.0350299,0.0782191,0.299931,0.156371,56.267,1.03056,0.0228516,0.111211,56.275,0.345437,0.046676,0.072065
1.03056,0.0228516,0.111211,56.275,0.345437,0.046676,0.072065,0.290846,0.15527,56.291,1.03742,0.0238099,0.112672,56.295,0.343448,0.0469717,0.0790169
1.03742,0.0238099,0.112672,56.295,0.343448,0.0469717,0.0790169,0.281894,0.154168,56.322,1.04765,0.025058,0.115436,56.325,0.329557,0.0356475,0.118188
1.04765,0.025058,0.115436,56.325,0.329557,0.0356475,0.118188,0.268578,0.152084,56.331,1.05085,0.025394,0.116589,56.335,0.317429,0.0355004,0.103541
1.05085,0.025394,0.116589,56.335,0.317429,0.0355004,0.103541,0.264415,0.151215,56.351,1.05709,0.0262198,0.118163,56.355,0.309043,0.0466907,0.0657094
1.05709,0.0262198,0.118163,56.355,0.309043,0.0466907,0.0657094,0.256279,0.150028,56.372,1.06313,0.0272285,0.119041,56.375,0.293306,0.0532739,0.0265973
1.06313,0.0272285,0.119041,56.375,0.293306,0.0532739,0.0265973,0.248389,0.149366,56.391,1.06892,0.0282853,0.120185,56.395,0.287042,0.0497617,0.0820929
1.06892,0.0282853,0.120185,56.395,0.287042,0.0497617,0.0820929,0.240829,0.148504,56.416,1.07755,0.0292561,0.123231,56.425,0.28738,0.0232698,0.0952337
1.07755,0.0292561,0.123231,56.425,0.28738,0.0232698,0.0952337,0.317302,0.159534,56.43,1.08041,0.0295223,0.124075,56.435,0.284087,0.0302366,0.0773208
1.08041,0.0295223,0.124075,56.435,0.284087,0.0302366,0.0773208,0.313609,0.158898,56.451,1.08616,0.0302997,0.125626,56.455,0.295525,0.0453237,0.0763382
1.08616,0.0302997,0.125626,56.455,0.295525,0.0453237,0.0763382,0.306138,0.157728,56.47,1.09233,0.0312459,0.127206,56.475,0.318667,0.0476694,0.0863477
1.09233,0.0312459,0.127206,56.475,0.318667,0.0476694,0.0863477,0.298119,0.156537,56.492,1.09885,0.0321532,0.129,56.495,0.331652,0.0440073,0.0960573
1.09885,0.0321532,0.129,56.495,0.331652,0.0440073,0.0960573,0.28966,0.155184,56.519,1.10893,0.0334982,0.131822,56.525,0.338489,0.0476808,0.0916484
1.10893,0.0334982,0.131822,56.525,0.338489,0.0476808,0.0916484,0.27658,0.153056,56.53,1.1123,0.0339819,0.132728,56.535,0.336625,0.0490799,0.0916132
1.1123,0.0339819,0.132728,56.535,0.336625,0.0490799,0.0916132,0.272195,0.152373,56.549,1.11895,0.0349637,0.134493,56.555,0.328855,0.0493725,0.0878046
1.11895,0.0349637,0.134493,56.555,0.328855,0.0493725,0.0878046,0.263558,0.151043,56.57,1.12524,0.0359003,0.135341,56.575,0.300311,0.0475044,0.00972773
1.12524,0.0359003,0.135341,56.575,0.300311,0.0475044,0.00972773,0.255389,0.150404,56.591,1.13112,0.036932,0.136063,56.595,0.291149,0.0534224,0.0586101
1.13112,0.036932,0.136063,56.595,0.291149,0.0534224,0.0586101,0.247729,0.149859,56.608,1.13682,0.0378795,0.137939,56.615,0.283248,0.0394279,0.114126
1.13682,0.0378795,0.137939,56.615,0.283248,0.0394279,0.114126,0.240309,0.148445,56.631,1.14252,0.0385988,0.140148,56.635,0.286359,0.0378874,0.0967825
