"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output",,"dt_con_output","cos","sin","X-error","Y-erro"
3.27556,1.22731,0.780454,22.475,0.180134,0.182963,0.0801931,0.253666,0.175197,22.479,3.27739,1.22916,0.7813,22.485,0.185337,0.187947,0.085806,,0.006,0.710594175901603,0.703602101457011,-0.001555836772536,-0.000779120415991
3.27739,1.22916,0.7813,22.485,0.185337,0.187947,0.085806,0.251774,0.174559,22.498,3.28121,1.23302,0.783003,22.505,0.195417,0.197299,0.0818393,,0.006999999999998,0.709998674302979,0.704203012268488,-0.003493358735134,-0.002618899935524
3.28121,1.23302,0.783003,22.505,0.195417,0.197299,0.0818393,0.247834,0.173275,22.518,3.28519,1.23702,0.784403,22.526,0.201539,0.201593,0.0559581,,0.007999999999999,0.708798387580745,0.705411118258662,-0.003592552185776,-0.00260140112734
3.28519,1.23702,0.784403,22.526,0.201539,0.201593,0.0559581,0.243731,0.17222,22.539,3.28923,1.24106,0.78539,22.545,0.200379,0.203409,0.0540572,,0.006,0.707810117715485,0.706402744374335,-0.003745272187946,-0.003006966516265
3.28923,1.24106,0.78539,22.545,0.200379,0.203409,0.0540572,0.239577,0.171476,22.557,3.29319,1.24513,0.786465,22.565,0.194492,0.203517,0.0546157,,0.008000000000003,0.707112553556679,0.707101008769293,-0.003575950402536,-0.002714758892976
3.29319,1.24513,0.786465,22.565,0.194492,0.203517,0.0546157,0.235462,0.170665,22.578,3.2967,1.24909,0.787431,22.585,0.16206,0.190524,0.084104,,0.007000000000001,0.706352011540224,0.707860746046197,-0.003189431672872,-0.002793279851101
3.2967,1.24909,0.787431,22.585,0.16206,0.190524,0.084104,0.231701,0.169937,22.598,3.29991,1.25291,0.789288,22.605,0.159462,0.190652,0.1067,,0.007000000000001,0.705667888597608,0.708542751710998,-0.00294715375158,-0.0026708095512
3.29991,1.25291,0.789288,22.605,0.159462,0.190652,0.1067,0.228197,0.168536,22.617,3.30317,1.25668,0.791748,22.625,0.170401,0.185341,0.129897,,0.007999999999999,0.704350908734392,0.709851954540548,-0.002968889999888,-0.002474111308238
3.30317,1.25668,0.791748,22.625,0.170401,0.185341,0.129897,0.224666,0.166682,22.638,3.30675,1.26037,0.79391,22.645,0.183878,0.185869,0.0859413,,0.006999999999998,0.70260254346357,0.71158250815947,-0.003312016822538,-0.002570921229553
3.30675,1.26037,0.79391,22.645,0.183878,0.185869,0.0859413,0.260078,0.176291,22.657,3.3086,1.26223,0.794664,22.658,0.186199,0.185141,0.0687106,,0.001000000000001,0.701062461212216,0.713099870620568,-0.001802177377516,-0.001674538411848
3.3086,1.26223,0.794664,22.658,0.186199,0.185141,0.0687106,0.258199,0.175722,22.676,3.31425,1.26787,0.796435,22.685,0.190069,0.193705,0.0652585,,0.009,0.700524584678111,0.713628268961902,-0.005217312439591,-0.003981677051241
3.31425,1.26787,0.796435,22.685,0.190069,0.193705,0.0652585,0.252476,0.174387,22.697,3.31806,1.27181,0.797827,22.705,0.189615,0.200352,0.0763638,,0.007999999999999,0.699259651097709,0.714867778226652,-0.003426097113248,-0.002496104342596
3.31806,1.27181,0.797827,22.705,0.189615,0.200352,0.0763638,0.248579,0.173338,22.716,3.32186,1.27588,0.799289,22.725,0.193205,0.204657,0.0599804,,0.009,0.698263878006761,0.715840454759969,-0.003375791236235,-0.002468513860366
3.32186,1.27588,0.799289,22.725,0.193205,0.204657,0.0599804,0.244635,0.172236,22.737,3.3258,1.28,0.800296,22.745,0.199146,0.206587,0.0392887,,0.008000000000003,0.697216573384894,0.716860551151636,-0.0035618823586,-0.002717046552552
3.3258,1.28,0.800296,22.745,0.199146,0.206587,0.0392887,0.240586,0.171476,22.757,3.32981,1.28412,0.801153,22.765,0.200069,0.204182,0.0517845,,0.007999999999999,0.696494341426032,0.717562284656543,-0.003626706083552,-0.002738916481469
3.32981,1.28412,0.801153,22.765,0.200069,0.204182,0.0517845,0.236484,0.17083,22.779,3.33375,1.28819,0.802272,22.785,0.192387,0.203894,0.0604584,,0.006,0.695879134853586,0.718158916727645,-0.003656121295624,-0.003051001440419
3.33375,1.28819,0.802272,22.785,0.192387,0.203894,0.0604584,0.232451,0.169986,22.798,3.33722,1.29219,0.803312,22.805,0.165452,0.199203,0.0512906,,0.006999999999998,0.695075079517167,0.718937155691792,-0.003156956146241,-0.002830176374556
3.33722,1.29219,0.803312,22.805,0.165452,0.199203,0.0512906,0.228752,0.169203,22.818,3.34049,1.29613,0.804856,22.825,0.164676,0.194196,0.105697,,0.006999999999998,0.694327009113463,0.719659644843,-0.003005067668672,-0.002787634918461
3.34049,1.29613,0.804856,22.825,0.164676,0.194196,0.105697,0.225215,0.168038,22.84,3.34401,1.29987,0.807093,22.846,0.186393,0.182293,0.0896561,,0.006,0.6932150274479,0.720730827508028,-0.00329747496796,-0.002766083640097
3.34401,1.29987,0.807093,22.846,0.186393,0.182293,0.0896561,0.260166,0.177591,22.857,3.34775,1.30366,0.808011,22.865,0.185763,0.197641,0.0162668,,0.007999999999999,0.691601019449595,0.722279744902403,-0.003352055030096,-0.002286698943102
3.34775,1.30366,0.808011,22.865,0.185763,0.197641,0.0162668,0.25642,0.176899,22.884,3.35153,1.3078,0.808414,22.885,0.19094,0.210409,0.0349033,,0.001000000000001,0.690937675322535,0.722914330207869,-0.00373236665154,-0.003954630307448
3.35153,1.3078,0.808414,22.885,0.19094,0.210409,0.0349033,0.252531,0.176595,22.899,3.35538,1.312,0.809542,22.905,0.194124,0.208475,0.0702813,,0.006,0.690646284748099,0.723192719379591,-0.00356069038516,-0.003104228516294
3.35538,1.312,0.809542,22.905,0.194124,0.208475,0.0702813,0.248571,0.175745,22.917,3.35921,1.31596,0.811021,22.925,0.187893,0.189246,0.0705858,,0.007999999999999,0.689830084150038,0.723971308134205,-0.003443971225568,-0.002520333823726
3.35921,1.31596,0.811021,22.925,0.187893,0.189246,0.0705858,0.244708,0.17463,22.937,3.36291,1.31986,0.812217,22.948,0.182644,0.200904,0.0522001,,0.010999999999999,0.688758576494509,0.724990774634587,-0.003194231877316,-0.001948478532728
3.36291,1.31986,0.812217,22.948,0.182644,0.200904,0.0522001,0.24095,0.173728,22.958,3.36655,1.32396,0.813385,22.965,0.18316,0.208293,0.064149,,0.007000000000001,0.687890995129177,0.725814011176548,-0.0033319434974,-0.002875805798049
3.36655,1.32396,0.813385,22.965,0.18316,0.208293,0.064149,0.237164,0.172847,22.977,3.37028,1.32811,0.814802,22.985,0.189563,0.203635,0.0800789,,0.007999999999999,0.687042775338227,0.726616972589786,-0.00338248833408,-0.002771380898502
3.37028,1.32811,0.814802,22.985,0.189563,0.203635,0.0800789,0.233304,0.171778,22.998,3.37412,1.33208,0.81649,23.005,0.191442,0.195726,0.0874831,,0.006999999999998,0.686012469679926,0.727589782393656,-0.003530419356936,-0.002781752753859
3.37412,1.33208,0.81649,23.005,0.191442,0.195726,0.0874831,0.229431,0.170506,23.018,3.37756,1.3359,0.817736,23.025,0.163016,0.191645,0.0531073,,0.006999999999998,0.684783321367968,0.728746734316014,-0.003132540893486,-0.002649620355994
3.37756,1.3359,0.817736,23.025,0.163016,0.191645,0.0531073,0.225869,0.169567,23.037,3.38073,1.33974,0.818987,23.045,0.156779,0.190809,0.0805894,,0.008000000000003,0.683874771603499,0.729599408418251,-0.002875437912768,-0.002521648889759
3.38073,1.33974,0.818987,23.045,0.156779,0.190809,0.0805894,0.260562,0.179863,23.057,3.38406,1.34347,0.82093,23.065,0.17925,0.182138,0.0890162,,0.008000000000003,0.682961507849358,0.730454364622549,-0.003003194801616,-0.002207370798761
3.38406,1.34347,0.82093,23.065,0.17925,0.182138,0.0890162,0.257163,0.178398,23.077,3.38783,1.34729,0.822436,23.085,0.19281,0.201076,0.0650273,,0.007999999999999,0.681540946737445,0.731779979174224,-0.003401228258,-0.002314506121725
3.38783,1.34729,0.822436,23.085,0.19281,0.201076,0.0650273,0.253449,0.177262,23.095,3.39167,1.35145,0.823598,23.105,0.189386,0.212198,0.0555386,,0.010000000000002,0.680438113625839,0.732805549600513,-0.0033513249831,-0.002302711662593
3.39167,1.35145,0.823598,23.105,0.189386,0.212198,0.0555386,0.249575,0.176386,23.118,3.39543,1.35569,0.824764,23.125,0.186966,0.211288,0.0644048,,0.007000000000001,0.679586134390141,0.733595723777521,-0.00342913792335,-0.002958389930667
3.39543,1.35569,0.824764,23.125,0.186966,0.211288,0.0644048,0.245723,0.175507,23.137,3.39916,1.35991,0.826318,23.145,0.18783,0.211079,0.0865319,,0.007999999999999,0.678730300002387,0.734387622348491,-0.003362465228656,-0.002776352562189
3.39916,1.35991,0.826318,23.145,0.18783,0.211079,0.0865319,0.241895,0.174335,23.157,3.40296,1.36411,0.82807,23.165,0.192418,0.209651,0.0844861,,0.007999999999999,0.677588242558424,0.735441482068143,-0.0034365188972,-0.002776803061561
3.40296,1.36411,0.82807,23.165,0.192418,0.209651,0.0844861,0.238029,0.173015,23.179,3.40682,1.36829,0.829615,23.185,0.192605,0.208739,0.0710902,,0.006,0.676298709811368,0.73662748734179,-0.003585193615268,-0.003127967774893
3.40682,1.36829,0.829615,23.185,0.192605,0.208739,0.0710902,0.234136,0.17185,23.198,3.41062,1.37241,0.831051,23.205,0.186832,0.205562,0.0693084,,0.006999999999998,0.675159813625397,0.737671489258816,-0.00348432965004,-0.002910991837336
3.41062,1.37241,0.831051,23.205,0.186832,0.205562,0.0693084,0.230299,0.170767,23.217,3.41428,1.37651,0.832515,23.225,0.178888,0.20435,0.0787208,,0.008000000000003,0.674099821608827,0.738640257843389,-0.003315782217856,-0.002739135098071
3.41428,1.37651,0.832515,23.225,0.178888,0.20435,0.0787208,0.226558,0.169663,23.237,3.41754,1.38051,0.833929,23.245,0.155506,0.199409,0.0742239,,0.008000000000003,0.67301773026003,0.73962634806748,-0.002935771939967,-0.002659453870676
3.41754,1.38051,0.833929,23.245,0.155506,0.199409,0.0742239,0.260717,0.179837,23.259,3.4206,1.38433,0.835817,23.265,0.152406,0.186658,0.114932,,0.006,0.671971226138001,0.74057725541809,-0.002816741653188,-0.002661513518195
3.4206,1.38433,0.835817,23.265,0.152406,0.186658,0.114932,0.257508,0.178413,23.28,3.42382,1.38813,0.838414,23.285,0.170892,0.19474,0.123542,,0.004999999999999,0.67057181947529,0.741844616429613,-0.00302377117876,-0.002844845382562
3.42382,1.38813,0.838414,23.285,0.170892,0.19474,0.123542,0.254196,0.176455,23.298,3.42735,1.39218,0.840646,23.307,0.180762,0.208495,0.0929508,,0.009,0.668642989867981,0.743583587836907,-0.003139039434512,-0.002348856236756
3.42735,1.39218,0.840646,23.307,0.180762,0.208495,0.0929508,0.250616,0.174772,23.318,3.43102,1.39641,0.842302,23.325,0.185498,0.212203,0.0795181,,0.006999999999998,0.666981647147811,0.745074145550624,-0.003352887054256,-0.002922907485571
3.43102,1.39641,0.842302,23.325,0.185498,0.212203,0.0795181,0.246879,0.173524,23.338,3.43475,1.40061,0.843913,23.345,0.186238,0.207597,0.0850514,,0.006999999999998,0.665746890383032,0.74617764503188,-0.003409431074806,-0.002910490864206
3.43475,1.40061,0.843913,23.345,0.186238,0.207597,0.0850514,0.24312,0.172309,23.357,3.43661,1.40269,0.844752,23.358,0.185449,0.206628,0.083062,,0.001000000000001,0.664543934803599,0.747249194523319,-0.00181472181744,-0.001898328775827
3.43661,1.40269,0.844752,23.358,0.185449,0.206628,0.083062,0.241253,0.171676,23.378,3.4421,1.40896,0.847,23.385,0.181117,0.211302,0.0694858,,0.007000000000001,0.663916758909745,0.747806483817023,-0.005176819106821,-0.005007126096518
3.4421,1.40896,0.847,23.385,0.181117,0.211302,0.0694858,0.235689,0.169981,23.413,3.44758,1.41526,0.849215,23.415,0.183726,0.208788,0.078163,,0.001999999999999,0.662234013797714,0.749297077913273,-0.005394625430774,-0.005946797842008
3.44758,1.41526,0.849215,23.415,0.183726,0.208788,0.078163,0.230121,0.168311,23.417,3.44941,1.41733,0.849983,23.425,0.181765,0.20599,0.0763196,,0.007999999999999,0.6605726975934,0.750762086945111,-0.001491766313232,-0.000687871022321
3.44941,1.41733,0.849983,23.425,0.181765,0.20599,0.0763196,0.228274,0.167732,23.438,3.45298,1.42141,0.851479,23.445,0.172386,0.202646,0.0773749,,0.007000000000001,0.659995917556501,0.751269185318253,-0.00327955443473,-0.002879533445934
3.45298,1.42141,0.851479,23.445,0.172386,0.202646,0.0773749,0.261807,0.177844,23.457,3.45612,1.4254,0.852807,23.465,0.150341,0.199874,0.0656586,,0.007999999999999,0.658871280733908,0.75225569816656,-0.002778945107984,-0.002414433539441
3.45612,1.4254,0.852807,23.465,0.150341,0.199874,0.0656586,0.258538,0.176842,23.477,3.45919,1.42943,0.854376,23.485,0.160634,0.202773,0.099629,,0.007999999999999,0.65787170447304,0.753130015637232,-0.002759049108336,-0.002472298176138
3.45919,1.42943,0.854376,23.485,0.160634,0.202773,0.099629,0.255295,0.17566,23.5,3.46271,1.43348,0.856346,23.505,0.188781,0.204468,0.0747724,,0.004999999999999,0.656689234202046,0.754161288905185,-0.00331495471485,-0.003087331968745
3.46271,1.43348,0.856346,23.505,0.188781,0.204468,0.0747724,0.251775,0.174174,23.515,3.46653,1.4377,0.857713,23.525,0.190214,0.217447,0.0654651,,0.009999999999998,0.655202263151665,0.755453502447991,-0.00334469663725,-0.002317956944212
3.46653,1.4377,0.857713,23.525,0.190214,0.217447,0.0654651,0.248015,0.173143,23.538,3.47027,1.4421,0.858993,23.545,0.184707,0.220253,0.0654252,,0.007000000000001,0.654168946350916,0.756348457809052,-0.00340976852353,-0.003086899660655
3.47027,1.4421,0.858993,23.545,0.184707,0.220253,0.0654252,0.244248,0.172178,23.557,3.47392,1.44646,0.860441,23.565,0.182095,0.215333,0.0784694,,0.008000000000003,0.653200284694156,0.757185174231161,-0.003289085477312,-0.002880472284515
3.47392,1.44646,0.860441,23.565,0.182095,0.215333,0.0784694,0.240539,0.171086,23.577,3.4775,1.45053,0.861878,23.585,0.173874,0.191768,0.0622386,,0.008000000000003,0.652103196161303,0.758130214116423,-0.00322959240636,-0.002611120931413
3.4775,1.45053,0.861878,23.585,0.173874,0.191768,0.0622386,0.236981,0.170003,23.599,3.48089,1.45448,0.862833,23.605,0.16688,0.203036,0.0410882,,0.006,0.651013090132232,0.759066503329242,-0.003142770993636,-0.002870693965847
3.48089,1.45448,0.862833,23.605,0.16688,0.203036,0.0410882,0.23357,0.169283,23.617,3.48418,1.45863,0.863849,23.625,0.16405,0.210232,0.0592566,,0.007999999999999,0.650287884861658,0.759687874592027,-0.0029781747072,-0.002730477625053
3.48418,1.45863,0.863849,23.625,0.16405,0.210232,0.0592566,0.230155,0.168517,23.638,3.48755,1.4628,0.865178,23.645,0.173919,0.205389,0.0711833,,0.006999999999998,0.649515706482106,0.760348174873229,-0.00310570150575,-0.002945014460685
3.48755,1.4628,0.865178,23.645,0.173919,0.205389,0.0711833,0.263399,0.178754,23.659,3.49106,1.46681,0.866677,23.665,0.168805,0.19647,0.0788514,,0.006,0.648504630454613,0.761210709514078,-0.003235139455914,-0.002806987161948
3.49106,1.46681,0.866677,23.665,0.168805,0.19647,0.0788514,0.259954,0.177624,23.677,3.49424,1.47077,0.867929,23.685,0.155054,0.202099,0.0571258,,0.007999999999999,0.647362847433237,0.762181962370622,-0.00282894772024,-0.002374942001231
3.49424,1.47077,0.867929,23.685,0.155054,0.202099,0.0571258,0.256726,0.176681,23.698,3.49732,1.47487,0.869266,23.705,0.15574,0.205993,0.0832071,,0.006999999999998,0.646408088493788,0.762991863082306,-0.002801355247572,-0.002728841056709
3.49732,1.47487,0.869266,23.705,0.15574,0.205993,0.0832071,0.253501,0.175672,23.718,3.50068,1.47902,0.871273,23.725,0.181644,0.207937,0.0998256,,0.007000000000001,0.645387390927325,0.763855428488939,-0.00308363827982,-0.002794533195158
3.50068,1.47902,0.871273,23.725,0.181644,0.207937,0.0998256,0.250096,0.174159,23.737,3.50445,1.48325,0.872939,23.745,0.190156,0.215811,0.0617155,,0.008000000000003,0.643853034285972,0.765149181689915,-0.003406572497408,-0.002699114002048
3.50445,1.48325,0.872939,23.745,0.190156,0.215811,0.0617155,0.246429,0.172903,23.758,3.50816,1.48766,0.874039,23.765,0.180959,0.221179,0.0535478,,0.007000000000001,0.642577402814091,0.766220778491876,-0.003381980329532,-0.003088266858439
3.50816,1.48766,0.874039,23.765,0.180959,0.221179,0.0535478,0.24273,0.172074,23.779,3.51171,1.49206,0.875258,23.785,0.174316,0.219051,0.0662719,,0.006,0.641734171368434,0.766927149928903,-0.00328645493158,-0.003283062637387
3.51171,1.49206,0.875258,23.785,0.174316,0.219051,0.0662719,0.239131,0.171155,23.797,3.51518,1.49642,0.876778,23.805,0.174295,0.217303,0.0843555,,0.007999999999999,0.640798810608288,0.767708853878216,-0.003136525124832,-0.002891336112506
3.51518,1.49642,0.876778,23.805,0.174295,0.217303,0.0843555,0.235586,0.170008,23.817,3.51871,1.50074,0.878466,23.825,0.178827,0.214556,0.0780307,,0.007999999999999,0.63963115334909,0.768681980838183,-0.00320150830504,-0.002871274294898
3.51871,1.50074,0.878466,23.825,0.178827,0.214556,0.0780307,0.232024,0.168736,23.837,3.52228,1.50501,0.879923,23.846,0.177134,0.211889,0.0671933,,0.009,0.638332707517245,0.769760582592863,-0.003196570597368,-0.00266257363526
3.52228,1.50501,0.879923,23.846,0.177134,0.211889,0.0671933,0.264781,0.178877,23.857,3.52578,1.50923,0.881032,23.865,0.173818,0.212188,0.0587234,,0.007999999999999,0.637210489203362,0.770689815976059,-0.003124786258768,-0.002587487838689
3.52578,1.50923,0.881032,23.865,0.173818,0.212188,0.0587234,0.261334,0.178041,23.875,3.52921,1.51357,0.882314,23.885,0.160559,0.217338,0.0586651,,0.010000000000002,0.636355402526144,0.771396008335401,-0.00297575446788,-0.002324079955576
3.52921,1.51357,0.882314,23.885,0.160559,0.217338,0.0586651,0.257881,0.177074,23.898,3.53234,1.51798,0.883462,23.905,0.154492,0.217697,0.0645157,,0.007000000000001,0.635365950181729,0.772211181834133,-0.002840164191647,-0.003016029857522
3.53234,1.51798,0.883462,23.905,0.154492,0.217697,0.0645157,0.254567,0.176209,23.916,3.53547,1.52226,0.885313,23.925,0.162114,0.21169,0.115003,,0.009,0.634479033264086,0.772940072934682,-0.002776042915324,-0.002509114680079
3.53547,1.52226,0.885313,23.925,0.162114,0.21169,0.115003,0.251306,0.174813,23.937,3.53891,1.52649,0.887452,23.945,0.179584,0.213549,0.0820433,,0.007999999999999,0.63304723508003,0.774113168830973,-0.003114078232928,-0.00267368572795
3.53891,1.52649,0.887452,23.945,0.179584,0.213549,0.0820433,0.24788,0.1732,23.96,3.5425,1.53089,0.888883,23.965,0.178262,0.224022,0.0606871,,0.004999999999999,0.631389960077955,0.775465484926801,-0.0033674235904,-0.003438888077982
3.5425,1.53089,0.888883,23.965,0.178262,0.224022,0.0606871,0.24432,0.172121,23.978,3.54603,1.53535,0.890142,23.985,0.175463,0.220133,0.0651292,,0.006999999999998,0.630279622879997,0.776368209667454,-0.00322512919712,-0.003132224033099
3.54603,1.53535,0.890142,23.985,0.175463,0.220133,0.0651292,0.240766,0.171172,23.997,3.54951,1.5397,0.89157,24.005,0.17254,0.216059,0.0744565,,0.007999999999999,0.629301676040187,0.77716111619986,-0.003142035802736,-0.002853088213576
3.54951,1.5397,0.89157,24.005,0.17254,0.216059,0.0744565,0.237281,0.170095,24.018,3.55292,1.54401,0.893129,24.025,0.169902,0.215184,0.0763526,,0.006999999999998,0.628191248712584,0.778058966300707,-0.00312341675382,-0.003017669732921
3.55292,1.54401,0.893129,24.025,0.169902,0.215184,0.0763526,0.23385,0.16892,24.037,3.55632,1.54833,0.894604,24.045,0.1704,0.216701,0.068753,,0.008000000000003,0.626977491872189,0.779037370532159,-0.0030821473384,-0.002862576887208
3.55632,1.54833,0.894604,24.045,0.1704,0.216701,0.068753,0.266375,0.179047,24.058,3.55974,1.5526,0.896021,24.066,0.171124,0.212693,0.0721267,,0.007999999999999,0.625827730133486,0.779961314550901,-0.0030568776,-0.002607902438692
3.55974,1.5526,0.896021,24.066,0.171124,0.212693,0.0721267,0.263008,0.177979,24.077,3.56321,1.55695,0.897362,24.085,0.174393,0.221773,0.0631839,,0.007999999999999,0.624721897024419,0.780847329109994,-0.003109944152064,-0.002707047245324
3.56321,1.55695,0.897362,24.085,0.174393,0.221773,0.0631839,0.25959,0.176968,24.099,3.56651,1.56141,0.898627,24.105,0.154787,0.223327,0.0602464,,0.006,0.623674219357243,0.781684378831465,-0.00302837592678,-0.003242495312595
3.56651,1.56141,0.898627,24.105,0.154787,0.223327,0.0602464,0.256225,0.176014,24.117,3.56954,1.56589,0.899992,24.125,0.15135,0.223996,0.0856863,,0.007999999999999,0.622684889872274,0.782472701073177,-0.0027127176074,-0.00287608745734
3.56954,1.56589,0.899992,24.125,0.15135,0.223996,0.0856863,0.252987,0.174985,24.137,3.57273,1.57031,0.902195,24.145,0.172214,0.217278,0.114749,,0.007999999999999,0.62161623486605,0.783321936722671,-0.0028836833404,-0.002834637865555
3.57273,1.57031,0.902195,24.145,0.172214,0.217278,0.114749,0.249691,0.173324,24.158,3.57637,1.57469,0.904171,24.165,0.184972,0.223279,0.0765526,,0.006999999999998,0.619889069619137,0.784689455368632,-0.003338997998882,-0.003008490736397
3.57637,1.57469,0.904171,24.165,0.184972,0.223279,0.0765526,0.246172,0.171834,24.178,3.57998,1.57927,0.905385,24.185,0.175624,0.231743,0.0489468,,0.006999999999998,0.618337314062768,0.785912823433771,-0.003291255509712,-0.003225711879008
3.57998,1.57927,0.905385,24.185,0.175624,0.231743,0.0489468,0.242597,0.170919,24.197,3.58343,1.58387,0.906455,24.205,0.170855,0.228202,0.0626741,,0.007999999999999,0.617382760478003,0.78666290561114,-0.003109153155776,-0.0030732635127
3.58343,1.58387,0.906455,24.205,0.170855,0.228202,0.0626741,0.239099,0.170112,24.218,3.58682,1.58832,0.90785,24.225,0.167889,0.207586,0.0687721,,0.007000000000001,0.616540677908887,0.787323054713661,-0.003104041182485,-0.003132262914587
3.58682,1.58832,0.90785,24.225,0.167889,0.207586,0.0687721,0.235684,0.16906,24.237,3.59009,1.59238,0.909234,24.245,0.160092,0.20732,0.0607929,,0.008000000000003,0.615441762702097,0.78818236260534,-0.002953449991392,-0.002573904224413
3.59009,1.59238,0.909234,24.245,0.160092,0.20732,0.0607929,0.268097,0.179256,24.26,3.59322,1.59663,0.910466,24.265,0.154893,0.216935,0.0646695,,0.004999999999999,0.614350329234781,0.7890333788688,-0.00291539907538,-0.003192312591127
3.59322,1.59663,0.910466,24.265,0.154893,0.216935,0.0646695,0.264945,0.178327,24.278,3.59645,1.6011,0.911919,24.285,0.168954,0.227878,0.0789404,,0.007000000000001,0.613377774120147,0.789789659476125,-0.002942733118805,-0.00300524425069
3.59645,1.6011,0.911919,24.285,0.168954,0.227878,0.0789404,0.261668,0.177232,24.297,3.59996,1.60568,0.913573,24.305,0.177562,0.226965,0.0909954,,0.007999999999999,0.612229562664495,0.790680063362952,-0.003156321157825,-0.00292483463344
3.59996,1.60568,0.913573,24.305,0.177562,0.226965,0.0909954,0.258201,0.175985,24.318,3.60328,1.61016,0.915164,24.325,0.15992,0.22514,0.0762924,,0.006999999999998,0.610920940993066,0.791691609060085,-0.002999073198266,-0.003049091043944
3.60328,1.61016,0.915164,24.325,0.15992,0.22514,0.0762924,0.254876,0.174785,24.337,3.60641,1.61468,0.916859,24.345,0.156802,0.226234,0.100993,,0.007999999999999,0.609660586968322,0.792662581870396,-0.00280392184064,-0.002903754654266
3.60641,1.61468,0.916859,24.345,0.156802,0.226234,0.100993,0.251627,0.173507,24.36,3.60802,1.61693,0.917914,24.361,0.165271,0.224273,0.105684,,0.001000000000001,0.608316148750555,0.793694817401054,-0.001570544383146,-0.002050284954182
3.60802,1.61693,0.917914,24.361,0.165271,0.224273,0.105684,0.249983,0.172712,24.376,3.61328,1.62375,0.919968,24.385,0.178601,0.234014,0.0267181,,0.009,0.60747846233802,0.794336149117888,-0.004888165536463,-0.005032865197915
3.61328,1.62375,0.919968,24.385,0.178601,0.234014,0.0267181,0.244809,0.171163,24.398,3.61681,1.62845,0.920619,24.405,0.174099,0.233892,0.0454563,,0.007000000000001,0.60584561558512,0.795582233384009,-0.003223938074537,-0.003336640163192
3.61681,1.62845,0.920619,24.405,0.174099,0.233892,0.0454563,0.241292,0.170672,24.418,3.62022,1.63305,0.921844,24.425,0.168438,0.22796,0.0739053,,0.007000000000001,0.605327563208785,0.795976470267629,-0.003115939128644,-0.003255560718753
3.62022,1.63305,0.921844,24.425,0.168438,0.22796,0.0739053,0.237869,0.169748,24.439,3.62355,1.63758,0.923473,24.445,0.164787,0.225532,0.0846199,,0.006,0.604352038091796,0.796717399116081,-0.003089602928267,-0.003392913773938
3.62355,1.63758,0.923473,24.445,0.164787,0.225532,0.0846199,0.269843,0.179759,24.466,3.62856,1.64432,0.925623,24.475,0.169527,0.22587,0.0628911,,0.009,0.603053384156146,0.797700831049975,-0.004609800434031,-0.004802714131823
3.62856,1.64432,0.925623,24.475,0.169527,0.22587,0.0628911,0.264912,0.178139,24.477,3.63029,1.64661,0.926305,24.485,0.174105,0.231511,0.0709522,,0.007999999999999,0.601336934884099,0.79899555114168,-0.001370722107008,-0.000596691924448
3.63029,1.64661,0.926305,24.485,0.174105,0.231511,0.0709522,0.263226,0.177625,24.497,3.63379,1.65129,0.927712,24.505,0.175165,0.23556,0.0729007,,0.007999999999999,0.600791880112348,0.799405477083482,-0.00313336829816,-0.002996605551114
3.63379,1.65129,0.927712,24.505,0.175165,0.23556,0.0729007,0.25979,0.176564,24.517,3.63717,1.65601,0.929094,24.525,0.157424,0.235366,0.0642119,,0.007999999999999,0.599666522298773,0.8002499997089,-0.0030159510772,-0.003056824420606
3.63717,1.65601,0.929094,24.525,0.157424,0.235366,0.0642119,0.256401,0.175521,24.538,3.64023,1.66068,0.930474,24.545,0.150416,0.22246,0.0839074,,0.007000000000001,0.598560004492571,0.801077974370694,-0.002777454302831,-0.003232219644053
3.64023,1.66068,0.930474,24.545,0.150416,0.22246,0.0839074,0.253188,0.174481,24.56,3.64328,1.66513,0.932573,24.565,0.156383,0.222514,0.122563,,0.005000000000003,0.597453947290075,0.801903224128391,-0.00285958236896,-0.003434838632446
3.64328,1.66513,0.932573,24.565,0.156383,0.222514,0.122563,0.250061,0.172898,24.578,3.64651,1.66961,0.934812,24.585,0.164158,0.227382,0.0951401,,0.007000000000001,0.595769437527483,0.803155512530535,-0.002956262974459,-0.003074134905668
3.64651,1.66961,0.934812,24.585,0.164158,0.227382,0.0951401,0.246837,0.17121,24.598,3.64815,1.67191,0.935538,24.599,0.165346,0.23235,0.0546783,,0.001000000000001,0.593969680505899,0.804487426029593,-0.001599479731754,-0.002101422737221
3.64815,1.67191,0.935538,24.599,0.165346,0.23235,0.0546783,0.245185,0.170663,24.615,3.65314,1.67892,0.93714,24.625,0.167312,0.22915,0.0703256,,0.010000000000002,0.593385466152334,0.804918435966762,-0.0045845964099,-0.005036460732775
3.65314,1.67892,0.93714,24.625,0.167312,0.22915,0.0703256,0.240166,0.169455,24.637,3.65648,1.68343,0.938651,24.645,0.164848,0.223524,0.0775729,,0.007999999999999,0.592095225936215,0.805868006204206,-0.003018538769664,-0.002961663235376
3.65648,1.68343,0.938651,24.645,0.164848,0.223524,0.0775729,0.271931,0.179556,24.655,3.65973,1.68792,0.940204,24.665,0.162033,0.226887,0.0780185,,0.009999999999998,0.590876883929793,0.806761741803252,-0.00280172718512,-0.002296164727898
