x_position_input,y_position_input,yaw_input,input_time,vel_x_input,vel_y_input,vel_w_input,x_ref,y_ref,yaw_ref,con_x_input,con_z_input,con_time,x_position_output,y_position_output,yaw_output,output_time,vel_x_output,vel_y_output,vel_w_output
1.07612,0.126465,0.123196,406.039,0.41435,0.0632,-0.0103443,1.08758,0.0850034,0.156,0.362993,0.0276863,406.048,1.08453,0.127513,0.12341,406.058,0.424645,0.0418298,0.0258998,
1.08453,0.127513,0.12341,406.058,0.424645,0.0418298,0.0258998,1.08758,0.0850034,0.156,0.355026,0.0276185,406.07,1.09302,0.128307,0.12389,406.08,0.422004,0.0424286,0.015138,
1.09302,0.128307,0.12389,406.08,0.422004,0.0424286,0.015138,1.08758,0.0850034,0.156,0.346988,0.0274662,406.092,1.10135,0.129299,0.124004,406.102,0.412348,0.0556929,-0.00177772,
1.10135,0.129299,0.124004,406.102,0.412348,0.0556929,-0.00177772,1.08758,0.0850034,0.156,0.339094,0.0274303,406.11,1.10951,0.130445,0.124033,406.12,0.404987,0.0565548,0.0058752,
1.10951,0.130445,0.124033,406.12,0.404987,0.0565548,0.0058752,1.08758,0.0850034,0.156,0.331356,0.0274209,406.131,1.11756,0.131504,0.124308,406.141,0.400347,0.0491656,0.0205775,
1.11756,0.131504,0.124308,406.141,0.400347,0.0491656,0.0205775,1.08758,0.0850034,0.156,0.323727,0.0273339,406.15,1.12549,0.132445,0.124713,406.161,0.393314,0.0466607,0.0161768,
1.12549,0.132445,0.124713,406.161,0.393314,0.0466607,0.0161768,1.08758,0.0850034,0.156,0.316206,0.0272055,406.173,1.13297,0.133328,0.125702,406.183,0.363372,0.0438741,0.0453639,
1.13297,0.133328,0.125702,406.183,0.363372,0.0438741,0.0453639,1.08758,0.0850034,0.156,0.309125,0.026892,406.19,1.14012,0.134247,0.126059,406.2,0.349511,0.0478561,-0.0210249,
1.14012,0.134247,0.126059,406.2,0.349511,0.0478561,-0.0210249,1.19531,0.10281,0.1716,0.392415,0.0312301,406.212,1.1471,0.135275,0.125673,406.222,0.349851,0.0550715,-0.0132371,
1.1471,0.135275,0.125673,406.222,0.349851,0.0550715,-0.0132371,1.19531,0.10281,0.1716,0.385813,0.0313524,406.23,1.15436,0.136327,0.125708,406.244,0.379078,0.0470696,0.0172707,
1.15436,0.136327,0.125708,406.244,0.379078,0.0470696,0.0172707,1.19531,0.10281,0.1716,0.378939,0.0313415,406.25,1.16226,0.137167,0.126183,406.26,0.405735,0.0408108,0.0270275,
1.16226,0.137167,0.126183,406.26,0.405735,0.0408108,0.0270275,1.19531,0.10281,0.1716,0.371467,0.0311907,406.269,1.17047,0.138075,0.12653,406.279,0.413312,0.0507909,0.00882819,
1.17047,0.138075,0.12653,406.279,0.413312,0.0507909,0.00882819,1.19531,0.10281,0.1716,0.363704,0.0310808,406.289,1.17878,0.139184,0.126642,406.299,0.417061,0.0582466,0.00479158,
1.17878,0.139184,0.126642,406.299,0.417061,0.0582466,0.00479158,1.19531,0.10281,0.1716,0.355845,0.0310454,406.311,1.18715,0.140335,0.126869,406.321,0.419651,0.0554459,0.0172808,
1.18715,0.140335,0.126869,406.321,0.419651,0.0554459,0.0172808,1.19531,0.10281,0.1716,0.347923,0.0309734,406.332,1.19552,0.141397,0.127279,406.342,0.417193,0.0511513,0.0200059,
1.19552,0.141397,0.127279,406.342,0.417193,0.0511513,0.0200059,1.19531,0.10281,0.1716,0.340004,0.0308437,406.349,1.20368,0.142385,0.127982,406.359,0.393088,0.0473775,0.0583302,
1.20368,0.142385,0.127982,406.359,0.393088,0.0473775,0.0583302,1.19531,0.10281,0.1716,0.332292,0.0306209,406.371,1.2114,0.143366,0.128485,406.382,0.377957,0.0504041,-0.011541,
1.2114,0.143366,0.128485,406.382,0.377957,0.0504041,-0.011541,1.19531,0.10281,0.1716,0.324988,0.0304613,406.41,1.22648,0.145507,0.128222,406.42,0.381838,0.0509989,0.00959085,
1.22648,0.145507,0.128222,406.42,0.381838,0.0509989,0.00959085,1.19531,0.10281,0.1716,0.310718,0.0305447,406.422,1.2303,0.145983,0.128372,406.432,0.382904,0.0451309,0.0170756,
1.2303,0.145983,0.128372,406.432,0.382904,0.0451309,0.0170756,1.19531,0.10281,0.1716,0.3071,0.0304973,406.435,1.23411,0.146413,0.128557,406.445,0.378536,0.04148,0.0192912,
1.23411,0.146413,0.128557,406.445,0.378536,0.04148,0.0192912,1.19531,0.10281,0.1716,0.303499,0.0304387,406.45,1.24154,0.147248,0.128885,406.461,0.36438,0.0438043,0.0111756,
1.24154,0.147248,0.128885,406.461,0.36438,0.0438043,0.0111756,1.19531,0.10281,0.1716,0.296478,0.0303345,406.472,1.24869,0.148201,0.128966,406.482,0.354021,0.0498871,0.00311152,
1.24869,0.148201,0.128966,406.482,0.354021,0.0498871,0.00311152,1.30276,0.122296,0.1872,0.379298,0.0347599,406.488,1.25571,0.149185,0.129126,406.498,0.351042,0.04813,0.0146671,
1.25571,0.149185,0.129126,406.498,0.351042,0.04813,0.0146671,1.30276,0.122296,0.1872,0.372672,0.0347095,406.513,1.26294,0.150136,0.129498,406.524,0.374802,0.0473847,0.0209663,
1.26294,0.150136,0.129498,406.524,0.374802,0.0473847,0.0209663,1.30276,0.122296,0.1872,0.365846,0.0345914,406.53,1.27071,0.151118,0.129875,406.54,0.39823,0.0507078,0.0183507,
1.27071,0.151118,0.129875,406.54,0.39823,0.0507078,0.0183507,1.30276,0.122296,0.1872,0.358515,0.0344721,406.551,1.27869,0.15215,0.130493,406.563,0.392722,0.0507391,0.0435953,
1.27869,0.15215,0.130493,406.563,0.392722,0.0507391,0.0435953,1.30276,0.122296,0.1872,0.350986,0.0342762,406.571,1.28638,0.153138,0.130492,406.581,0.382899,0.0501559,-0.00343453,
1.28638,0.153138,0.130492,406.581,0.382899,0.0501559,-0.00343453,1.30276,0.122296,0.1872,0.343726,0.0342766,406.59,1.29403,0.154165,0.130475,406.6,0.383698,0.0524501,0.00368914,
1.29403,0.154165,0.130475,406.6,0.383698,0.0524501,0.00368914,1.30276,0.122296,0.1872,0.336505,0.034282,406.613,1.30183,0.155221,0.130682,406.623,0.396174,0.0522721,0.0153354,
1.30183,0.155221,0.130682,406.623,0.396174,0.0522721,0.0153354,1.30276,0.122296,0.1872,0.32914,0.0342164,406.634,1.30978,0.156217,0.131026,406.644,0.39682,0.0481212,0.0157957,
1.30978,0.156217,0.131026,406.644,0.39682,0.0481212,0.0157957,1.30276,0.122296,0.1872,0.321634,0.0341073,406.65,1.3176,0.15719,0.131263,406.66,0.383848,0.0497909,0.00657712,
1.3176,0.15719,0.131263,406.66,0.383848,0.0497909,0.00657712,1.30276,0.122296,0.1872,0.314258,0.0340322,406.671,1.32516,0.158217,0.131388,406.682,0.373786,0.0519696,0.00783311,
1.32516,0.158217,0.131388,406.682,0.373786,0.0519696,0.00783311,1.30276,0.122296,0.1872,0.307116,0.0339924,406.69,1.33258,0.159246,0.131648,406.7,0.369412,0.0500983,0.017129,
1.33258,0.159246,0.131648,406.7,0.369412,0.0500983,0.017129,1.30276,0.122296,0.1872,0.300111,0.0339101,406.708,1.33993,0.160215,0.132054,406.718,0.364762,0.0468482,0.0206692,
1.33993,0.160215,0.132054,406.718,0.364762,0.0468482,0.0206692,1.30276,0.122296,0.1872,0.293171,0.0337815,406.732,1.34714,0.16115,0.132373,406.743,0.356446,0.0471042,0.0126437,
1.34714,0.16115,0.132373,406.743,0.356446,0.0471042,0.0126437,1.30276,0.122296,0.1872,0.286368,0.0336805,406.751,1.35391,0.162081,0.132381,406.761,0.314187,0.0462428,0.00717344,
1.35391,0.162081,0.132381,406.761,0.314187,0.0462428,0.00717344,1.40989,0.143455,0.2028,0.369052,0.0381291,406.771,1.36012,0.163017,0.132601,406.782,0.307386,0.0472407,0.0159014,
1.36012,0.163017,0.132601,406.782,0.307386,0.0472407,0.0159014,1.40989,0.143455,0.2028,0.363206,0.0380594,406.789,1.36635,0.163971,0.133134,406.799,0.320089,0.0483292,0.038458,
1.36635,0.163971,0.133134,406.799,0.320089,0.0483292,0.038458,1.40989,0.143455,0.2028,0.357332,0.0378905,406.81,1.37327,0.164918,0.133884,406.82,0.369369,0.0462473,0.0319701,
1.37327,0.164918,0.133884,406.82,0.369369,0.0462473,0.0319701,1.40989,0.143455,0.2028,0.350811,0.0376529,406.832,1.381,0.16588,0.134373,406.843,0.395845,0.0508187,0.0217351,
1.381,0.16588,0.134373,406.843,0.395845,0.0508187,0.0217351,1.40989,0.143455,0.2028,0.343538,0.0374977,406.851,1.38891,0.166952,0.134753,406.861,0.393334,0.0557831,0.0164218,
1.38891,0.166952,0.134753,406.861,0.393334,0.0557831,0.0164218,1.40989,0.143455,0.2028,0.33609,0.0373773,406.871,1.39672,0.168069,0.135092,406.881,0.38864,0.0552978,0.0211282,
1.39672,0.168069,0.135092,406.881,0.38864,0.0552978,0.0211282,1.40989,0.143455,0.2028,0.328734,0.03727,406.893,1.40449,0.16916,0.135532,406.903,0.389831,0.054185,0.0239316,
1.40449,0.16916,0.135532,406.903,0.389831,0.054185,0.0239316,1.40989,0.143455,0.2028,0.321412,0.0371306,406.911,1.41229,0.170232,0.135988,406.924,0.389334,0.0528336,0.0217995,
1.41229,0.170232,0.135988,406.924,0.389334,0.0528336,0.0217995,1.40989,0.143455,0.2028,0.314069,0.036986,406.928,1.41993,0.171264,0.136137,406.938,0.363146,0.0496203,-0.0516161,
1.41993,0.171264,0.136137,406.938,0.363146,0.0496203,-0.0516161,1.40989,0.143455,0.2028,0.306866,0.0369387,406.948,1.427,0.172265,0.135299,406.959,0.347021,0.050206,-0.0117193,
1.427,0.172265,0.135299,406.959,0.347021,0.050206,-0.0117193,1.40989,0.143455,0.2028,0.300214,0.0372045,406.971,1.43389,0.173248,0.135434,406.981,0.343297,0.0476915,0.0205682,
1.43389,0.173248,0.135434,406.981,0.343297,0.0476915,0.0205682,1.40989,0.143455,0.2028,0.293724,0.0371615,406.991,1.44079,0.174107,0.136,407.001,0.348824,0.0394449,0.0293826,
1.44079,0.174107,0.136,407.001,0.348824,0.0394449,0.0293826,1.40989,0.143455,0.2028,0.287221,0.0369823,407.013,1.44778,0.174944,0.136473,407.023,0.348531,0.0463261,0.0200239,
1.44778,0.174944,0.136473,407.023,0.348531,0.0463261,0.0200239,1.40989,0.143455,0.2028,0.280642,0.0368322,407.03,1.45464,0.17594,0.136774,407.04,0.336413,0.0514819,0.011788,
1.45464,0.17594,0.136774,407.04,0.336413,0.0514819,0.011788,1.40989,0.143455,0.2028,0.274184,0.0367369,407.05,1.46449,0.177409,0.137354,407.067,0.322929,0.0454253,0.0266426,
1.46449,0.177409,0.137354,407.067,0.322929,0.0454253,0.0266426,1.51668,0.166282,0.2184,0.353459,0.0410043,407.072,1.46771,0.177855,0.137628,407.082,0.322222,0.0440316,0.0275019,
1.46771,0.177855,0.137628,407.082,0.322222,0.0440316,0.0275019,1.51668,0.166282,0.2184,0.350431,0.0409174,407.09,1.47432,0.17876,0.13814,407.1,0.341523,0.047283,0.0230959,
1.47432,0.17876,0.13814,407.1,0.341523,0.047283,0.0230959,1.51668,0.166282,0.2184,0.344222,0.0407553,407.11,1.48145,0.179745,0.138597,407.121,0.366582,0.0514301,0.0215594,
1.48145,0.179745,0.138597,407.121,0.366582,0.0514301,0.0215594,1.51668,0.166282,0.2184,0.337525,0.0406104,407.13,1.48891,0.18081,0.138936,407.14,0.370701,0.0536265,-0.00883901,
1.48891,0.18081,0.138936,407.14,0.370701,0.0536265,-0.00883901,1.51668,0.166282,0.2184,0.330522,0.0405031,407.151,1.49611,0.181903,0.138386,407.162,0.358705,0.0552806,-0.00861875,
1.49611,0.181903,0.138386,407.162,0.358705,0.0552806,-0.00861875,1.51668,0.166282,0.2184,0.323747,0.0406773,407.174,1.50325,0.182972,0.138906,407.184,0.355222,0.050811,0.0562378,
1.50325,0.182972,0.138906,407.184,0.355222,0.050811,0.0562378,1.51668,0.166282,0.2184,0.317043,0.0405125,407.19,1.51043,0.183893,0.140068,407.201,0.363058,0.0435359,0.0466993,
1.51043,0.183893,0.140068,407.201,0.363058,0.0435359,0.0466993,1.51668,0.166282,0.2184,0.310302,0.0401442,407.21,1.51772,0.184899,0.140723,407.22,0.364563,0.0576296,0.0214286,
1.51772,0.184899,0.140723,407.22,0.364563,0.0576296,0.0214286,1.51668,0.166282,0.2184,0.303454,0.0399368,407.23,1.52495,0.186103,0.141042,407.24,0.358318,0.0592452,0.0193642,
1.52495,0.186103,0.141042,407.24,0.358318,0.0592452,0.0193642,1.51668,0.166282,0.2184,0.296655,0.0398356,407.25,1.53203,0.187168,0.141601,407.26,0.350877,0.0484189,0.0357672,
1.53203,0.187168,0.141601,407.26,0.350877,0.0484189,0.0357672,1.51668,0.166282,0.2184,0.290001,0.0396585,407.272,1.53898,0.188099,0.142262,407.283,0.345723,0.0466095,0.0285279,
1.53898,0.188099,0.142262,407.283,0.345723,0.0466095,0.0285279,1.51668,0.166282,0.2184,0.283466,0.0394489,407.293,1.54585,0.18907,0.142712,407.303,0.341263,0.0504228,0.0174353,
1.54585,0.18907,0.142712,407.303,0.341263,0.0504228,0.0174353,1.51668,0.166282,0.2184,0.277017,0.0393065,407.311,1.5526,0.190078,0.143033,407.321,0.334765,0.0501039,0.01606,
1.5526,0.190078,0.143033,407.321,0.334765,0.0501039,0.01606,1.51668,0.166282,0.2184,0.270671,0.0392046,407.33,1.5592,0.191059,0.143378,407.34,0.323067,0.0472336,0.0062115,
1.5592,0.191059,0.143378,407.34,0.323067,0.0472336,0.0062115,1.51668,0.166282,0.2184,0.264467,0.0390954,407.35,1.56529,0.191997,0.142853,407.361,0.298156,0.0470604,-0.0113679,
1.56529,0.191997,0.142853,407.361,0.298156,0.0470604,-0.0113679,1.51668,0.166282,0.2184,0.258742,0.0392616,407.368,1.57121,0.19291,0.143045,407.378,0.295407,0.0426686,0.0279781,
1.57121,0.19291,0.143045,407.378,0.295407,0.0426686,0.0279781,1.62309,0.190773,0.234,0.341183,0.0436519,407.392,1.5771,0.193616,0.143987,407.402,0.281271,0.0267567,0.086912,
1.5771,0.193616,0.143987,407.402,0.281271,0.0267567,0.086912,1.62309,0.190773,0.234,0.33567,0.0433533,407.411,1.58267,0.194181,0.145527,407.421,0.280557,0.0331674,0.0654801,
1.58267,0.194181,0.145527,407.421,0.280557,0.0331674,0.0654801,1.62309,0.190773,0.234,0.330465,0.0428655,407.434,1.58845,0.194988,0.146195,407.444,0.297734,0.0467586,0.00929219,
1.58845,0.194988,0.146195,407.444,0.297734,0.0467586,0.00929219,1.62309,0.190773,0.234,0.325049,0.0426538,407.456,1.59806,0.196667,0.146225,407.467,0.343948,0.057097,0.00783497,
1.59806,0.196667,0.146225,407.467,0.343948,0.057097,0.00783497,1.62309,0.190773,0.234,0.316031,0.0426442,407.47,1.60515,0.197665,0.146553,407.489,0.359892,0.0440407,0.0240735,
1.60515,0.197665,0.146553,407.489,0.359892,0.0440407,0.0240735,1.62309,0.190773,0.234,0.30939,0.0425403,407.489,1.60875,0.198095,0.146802,407.5,0.358998,0.0431913,0.0234971,
1.60875,0.198095,0.146802,407.5,0.358998,0.0431913,0.0234971,1.62309,0.190773,0.234,0.306023,0.0424614,407.509,1.61585,0.199044,0.147085,407.519,0.351917,0.0528161,0.00660692,
1.61585,0.199044,0.147085,407.519,0.351917,0.0528161,0.00660692,1.62309,0.190773,0.234,0.299374,0.0423717,407.531,1.62287,0.200172,0.147208,407.541,0.350679,0.0575243,0.0105558,
1.62287,0.200172,0.147208,407.541,0.350679,0.0575243,0.0105558,1.62309,0.190773,0.234,0.292795,0.0423327,407.551,1.62962,0.201285,0.146863,407.561,0.329214,0.0546478,-0.0117614,
1.62962,0.201285,0.146863,407.561,0.329214,0.0546478,-0.0117614,1.62309,0.190773,0.234,0.286464,0.042442,407.57,1.63615,0.202337,0.147174,407.58,0.325405,0.0496639,0.0350483,
1.63615,0.202337,0.147174,407.58,0.325405,0.0496639,0.0350483,1.62309,0.190773,0.234,0.280344,0.0423437,407.588,1.6427,0.203208,0.147975,407.598,0.329798,0.0400331,0.0369643,
1.6427,0.203208,0.147975,407.598,0.329798,0.0400331,0.0369643,1.62309,0.190773,0.234,0.274211,0.0420898,407.61,1.64916,0.20406,0.148865,407.621,0.30791,0.0435235,0.0646503,
1.64916,0.20406,0.148865,407.621,0.30791,0.0435235,0.0646503,1.62309,0.190773,0.234,0.268163,0.0418076,407.632,1.65523,0.204985,0.149649,407.642,0.300384,0.0485172,0.0221277,
1.65523,0.204985,0.149649,407.642,0.300384,0.0485172,0.0221277,1.62309,0.190773,0.234,0.262472,0.0415593,407.65,1.6612,0.206008,0.149965,407.66,0.297622,0.0537783,0.0125233,
1.6612,0.206008,0.149965,407.66,0.297622,0.0537783,0.0125233,1.62309,0.190773,0.234,0.256878,0.0414593,407.671,1.6672,0.207092,0.150265,407.681,0.303316,0.0519972,0.0199517,
1.6672,0.207092,0.150265,407.681,0.303316,0.0519972,0.0199517,1.62309,0.190773,0.234,0.251238,0.0413642,407.69,1.67329,0.207987,0.150816,407.7,0.30284,0.0388261,0.0296073,
1.67329,0.207987,0.150816,407.7,0.30284,0.0388261,0.0296073,1.62309,0.190773,0.234,0.245538,0.0411896,407.71,1.67925,0.208749,0.151296,407.72,0.293155,0.0397882,0.01704,
1.67925,0.208749,0.151296,407.72,0.293155,0.0397882,0.01704,1.72911,0.216921,0.2496,0.32739,0.0454884,407.732,1.68502,0.209615,0.151564,407.742,0.285499,0.0464441,0.0111665,
1.68502,0.209615,0.151564,407.742,0.285499,0.0464441,0.0111665,1.72911,0.216921,0.2496,0.322,0.0454034,407.751,1.69088,0.210584,0.151899,407.761,0.304985,0.0498725,0.0205022,
1.69088,0.210584,0.151899,407.761,0.304985,0.0498725,0.0205022,1.72911,0.216921,0.2496,0.316523,0.0452974,407.771,1.69712,0.211584,0.151874,407.781,0.313056,0.0507106,-0.0205386,
1.69712,0.211584,0.151874,407.781,0.313056,0.0507106,-0.0205386,1.72911,0.216921,0.2496,0.310691,0.0453054,407.789,1.70344,0.212612,0.151754,407.8,0.319809,0.0511132,0.010464,
1.70344,0.212612,0.151754,407.8,0.319809,0.0511132,0.010464,1.72911,0.216921,0.2496,0.304778,0.0453432,407.81,1.70997,0.213575,0.152292,407.82,0.334663,0.0443218,0.0365043,
1.70997,0.213575,0.152292,407.82,0.334663,0.0443218,0.0365043,1.72911,0.216921,0.2496,0.298686,0.0451729,407.831,1.71683,0.214469,0.152819,407.841,0.348795,0.0487302,0.0213649,
1.71683,0.214469,0.152819,407.841,0.348795,0.0487302,0.0213649,1.72911,0.216921,0.2496,0.292277,0.045006,407.85,1.72362,0.21554,0.153585,407.86,0.323873,0.0533787,0.0663333,
1.72362,0.21554,0.153585,407.86,0.323873,0.0533787,0.0663333,1.72911,0.216921,0.2496,0.285937,0.044763,407.872,1.73,0.216633,0.154597,407.884,0.315896,0.0554724,0.0400221,
1.73,0.216633,0.154597,407.884,0.315896,0.0554724,0.0400221,1.72911,0.216921,0.2496,0.279967,0.0444426,407.89,1.7363,0.217771,0.155303,407.9,0.316307,0.058423,0.031566,
1.7363,0.217771,0.155303,407.9,0.316307,0.058423,0.031566,1.72911,0.216921,0.2496,0.274073,0.0442187,407.911,1.74274,0.218963,0.155886,407.921,0.326853,0.058437,0.0285683,
1.74274,0.218963,0.155886,407.921,0.326853,0.058437,0.0285683,1.72911,0.216921,0.2496,0.26805,0.0440341,407.933,1.75251,0.220464,0.156756,407.95,0.319644,0.0432884,0.0296031,
1.75251,0.220464,0.156756,407.95,0.319644,0.0432884,0.0296031,1.72911,0.216921,0.2496,0.258918,0.0437584,407.953,1.75568,0.220895,0.157031,407.963,0.313992,0.0434285,0.0265392,
1.75568,0.220895,0.157031,407.963,0.313992,0.0434285,0.0265392,1.72911,0.216921,0.2496,0.255964,0.0436712,407.973,1.76184,0.221833,0.157358,407.984,0.302106,0.0504507,0.00318589,
1.76184,0.221833,0.157358,407.984,0.302106,0.0504507,0.00318589,1.72911,0.216921,0.2496,0.250209,0.0435677,407.992,1.76754,0.222874,0.156782,408.003,0.27936,0.0533803,-0.0163794,
1.76754,0.222874,0.156782,408.003,0.27936,0.0533803,-0.0163794,1.72911,0.216921,0.2496,0.244878,0.04375,408.011,1.77309,0.223886,0.157088,408.021,0.277972,0.0450568,0.0392341,
1.77309,0.223886,0.157088,408.021,0.277972,0.0450568,0.0392341,1.72911,0.216921,0.2496,0.239685,0.0436531,408.031,1.77871,0.224626,0.157965,408.042,0.284011,0.0326056,0.0368159,
1.77871,0.224626,0.157965,408.042,0.284011,0.0326056,0.0368159,1.72911,0.216921,0.2496,0.234439,0.0433751,408.048,1.78436,0.225395,0.158463,408.058,0.279935,0.0446561,0.0203007,
1.78436,0.225395,0.158463,408.058,0.279935,0.0446561,0.0203007,1.83472,0.244719,0.2652,0.315992,0.0476686,408.071,1.78987,0.226373,0.158785,408.085,0.272177,0.0506122,0.0136099,
1.78987,0.226373,0.158785,408.085,0.272177,0.0506122,0.0136099,1.83472,0.244719,0.2652,0.310855,0.0475664,408.091,1.79544,0.227355,0.159202,408.101,0.288181,0.0481585,0.0260674,
1.79544,0.227355,0.159202,408.101,0.288181,0.0481585,0.0260674,1.83472,0.244719,0.2652,0.30566,0.0474342,408.11,1.80132,0.228277,0.160295,408.12,0.298105,0.0464744,0.064301,
1.80132,0.228277,0.160295,408.12,0.298105,0.0464744,0.064301,1.83472,0.244719,0.2652,0.300183,0.0470881,408.131,1.80739,0.229285,0.161412,408.142,0.308191,0.0549483,0.0508519,
1.80739,0.229285,0.161412,408.142,0.308191,0.0549483,0.0508519,1.83472,0.244719,0.2652,0.294534,0.0467341,408.151,1.81372,0.230515,0.162124,408.161,0.325909,0.0645918,0.0270549,
1.81372,0.230515,0.162124,408.161,0.325909,0.0645918,0.0270549,1.83472,0.244719,0.2652,0.288619,0.0465084,408.168,1.82035,0.231739,0.162706,408.179,0.333839,0.0567899,0.0323813,
1.82035,0.231739,0.162706,408.179,0.333839,0.0567899,0.0323813,1.83472,0.244719,0.2652,0.282441,0.0463239,408.191,1.82701,0.232768,0.1634,408.201,0.331304,0.0486729,0.0308564,
1.82701,0.232768,0.1634,408.201,0.331304,0.0486729,0.0308564,1.83472,0.244719,0.2652,0.276236,0.046104,408.211,1.8333,0.233747,0.162995,408.221,0.304942,0.0508163,-0.0370768,
1.8333,0.233747,0.162995,408.221,0.304942,0.0508163,-0.0370768,1.83472,0.244719,0.2652,0.27038,0.0462322,408.231,1.83934,0.234787,0.162573,408.241,0.300674,0.0521533,-0.00214549,
1.83934,0.234787,0.162573,408.241,0.300674,0.0521533,-0.00214549,1.83472,0.244719,0.2652,0.26475,0.046366,408.253,1.84541,0.235729,0.162973,408.263,0.309042,0.0400676,0.030699,
1.84541,0.235729,0.162973,408.263,0.309042,0.0400676,0.030699,1.83472,0.244719,0.2652,0.2591,0.0462392,408.269,1.85166,0.236513,0.163567,408.28,0.313074,0.0424574,0.0282858,
1.85166,0.236513,0.163567,408.28,0.313074,0.0424574,0.0282858,1.83472,0.244719,0.2652,0.253287,0.046051,408.291,1.85781,0.237519,0.163952,408.301,0.302344,0.0549168,0.013615,
1.85781,0.237519,0.163952,408.301,0.302344,0.0549168,0.013615,1.83472,0.244719,0.2652,0.247559,0.0459291,408.311,1.86373,0.238633,0.16424,408.321,0.291467,0.0542965,0.0219384,
1.86373,0.238633,0.16424,408.321,0.291467,0.0542965,0.0219384,1.83472,0.244719,0.2652,0.242034,0.0458377,408.33,1.86952,0.239646,0.164773,408.34,0.288202,0.0475829,0.0299502,
1.86952,0.239646,0.164773,408.34,0.288202,0.0475829,0.0299502,1.83472,0.244719,0.2652,0.236639,0.0456691,408.348,1.87503,0.240497,0.165843,408.359,0.262306,0.0389396,0.0612812,
1.87503,0.240497,0.165843,408.359,0.262306,0.0389396,0.0612812,1.83472,0.244719,0.2652,0.231507,0.04533,408.371,1.88019,0.241323,0.166499,408.381,0.25532,0.044398,0.0107935,
1.88019,0.241323,0.166499,408.381,0.25532,0.044398,0.0107935,1.83472,0.244719,0.2652,0.226698,0.0451219,408.391,1.88531,0.242311,0.16663,408.401,0.257478,0.0548193,0.00632647,
1.88531,0.242311,0.16663,408.401,0.257478,0.0548193,0.00632647,1.83472,0.244719,0.2652,0.221923,0.0450805,408.41,1.89053,0.243382,0.166965,408.42,0.26334,0.0478173,0.0283445,
1.89053,0.243382,0.166965,408.42,0.26334,0.0478173,0.0283445,1.83472,0.244719,0.2652,0.217052,0.0449744,408.431,1.89578,0.244191,0.167629,408.441,0.259852,0.0351905,0.0347039,
1.89578,0.244191,0.167629,408.441,0.259852,0.0351905,0.0347039,1.93987,0.274162,0.2808,0.298393,0.0492151,408.448,1.90071,0.244886,0.167456,408.459,0.231845,0.0363319,-0.0520951,
1.90071,0.244886,0.167456,408.459,0.231845,0.0363319,-0.0520951,1.93987,0.274162,0.2808,0.293821,0.04927,408.471,1.90542,0.245679,0.16662,408.481,0.243507,0.0420021,-0.0281074,
1.90542,0.245679,0.16662,408.481,0.243507,0.0420021,-0.0281074,1.93987,0.274162,0.2808,0.289441,0.0495349,408.491,1.91056,0.246517,0.166547,408.501,0.272072,0.0398421,0.0188682,
1.91056,0.246517,0.166547,408.501,0.272072,0.0398421,0.0188682,1.93987,0.274162,0.2808,0.284676,0.049558,408.51,1.91642,0.247283,0.167066,408.52,0.309941,0.0406336,0.0218513,
1.91642,0.247283,0.167066,408.52,0.309941,0.0406336,0.0218513,1.93987,0.274162,0.2808,0.279244,0.0493936,408.53,1.92272,0.248228,0.16751,408.54,0.3155,0.0543765,0.0192713,
